2011 Ward: 31,,,,
Program: Alley Apron Menu,Desc of Work,Block,s Unit Count,Est. Cost
N PARKSIDE AVEW DIVERSEY AV (2800 N),,0,1.00,"$9,460"
W WELLINGTON AVEN PULASKI RD (4000 W),,0,1.00,"$10,248"
W BARRY AVEN PULASKI RD (4000 W),,0,1.00,"$9,703"
W DRUMMOND PLN LARAMIE AV (5200 W),,0,1.00,"$13,138"
W OAKDALE AVEN LAVERGNE AV (5000 W),,0,1.00,"$18,016"
2011 Ward: 31,,,,
Program: Alley Apron Menu,Desc of Work,Block,s Unit Count,Est. Cost
W WELLINGTON AVEN CENTRAL AV (5600 W),,0,1.00,"$11,066"
Program Total,,0,6.00,"$71,631"
"",,,,
2011 Ward: 31,,,,
Program: Alley Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
N LAVERGNE AVEN LECLAIRE AVEW WOLFRAM,STW GEORGE ST,1,0.00,"$34,054"
N KOSTNER AVEN KENNETH AVEW GEORGE ST,W DIVERSEY AVE,1,0.00,"$40,016"
W OAKDALE AVEW WELLINGTON AVEN LAVERG,NE AVEN,1,0.00,"$39,832"
LECLAIRE AVE,,,,
W WELLINGTON AVEW NELSON STN KARLOV AV,EN TRIPP AVE,0,0.00,"$4,675"
W BARRY AVEW NELSON STN LOCKWOOD AVE,N LONG AVE,1,0.00,"$40,313"
N KILDARE AVEN TRIPP AVEW FULLERTON AVE,W ALTGELD ST,0,0.00,"$3,411"
N KOSTNER AVEN LOWELL AVEW FULLERTON A,VEW ALTGELD ST,1,0.00,"$28,473"
N LAMON AVEN LAVERGNE AVEW WOLFRAM ST,W DIVERSEY AVE,1,0.00,"$34,925"
W BELMONT AVEW MELROSE STN KEELER AVE,N KILDARE AVE,1,0.00,"$35,784"
Program Total,,6,0.00,"$261,484"
"",,,,
2011 Ward: 31,,,,
Program: Alley Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
W MEDILL AVEW FULLERTON AVEN LECLAIRE A,VEN LARAMIE AVE,0,0.00,"$1,100"
N TRIPP AVEN KILDARE AVEW GEORGE STW D,IVERSEY AVE,0,0.00,"$2,200"
2011 Ward: 31,,,,
Program: Alley Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
W WOLFRAM STW DIVERSEY AVEN LECLAIRE A,VEN LARAMIE AVE,0,0.00,$550
Program Total,,0,0.00,"$3,850"
"",,,,
2011 Ward: 31,,,,
Program: Curb/Gutter Menu,Desc of Work,Block,s Unit Count,Est. Cost
W PARKER AVEN LAMON AV (4900 W)N LAVERG,NE AV (5000 W),0,0.00,"$24,894"
W NELSON STN LARAMIE AV (5200 W)N LOCKWO,OD AV (5300 W),0,0.00,"$67,708"
N KEELER AVEW PALMER ST (2200 N)W BELDEN,AV (2300 N),0,0.00,"$1,110"
N LAVERGNE AVEW DRUMMOND PL (2632 N)W P,ARKER AV (2732 N),0,0.00,"$12,406"
W ALTGELD STN KOSTNER AV (4400 W)N KILBOU,RN AV (4500 W),0,0.00,"$12,656"
W OAKDALE AVEN LAVERGNE AV (5000 W)N LEC,LAIRE AV (5100 W),0,0.00,"$13,279"
W SCHUBERT AVEN LAVERGNE AV (5000 W)N LA,MON AV (4900 W),0,0.00,"$1,895"
N KOLMAR AVEW ARMITAGE AV (2000 N)W DICK,ENS AV (2100 N),0,0.00,"$13,167"
N KEATING AVEW BELDEN AV (2300 N)W FULLER,TON AV (2400 N),0,0.00,"$12,097"
N LAVERGNE AVEW WRIGHTWOOD AV (2600 N)W,DRUMMOND PL (2632,0,0.00,"$83,769"
N),,,,
N LARAMIE AVEW ALTGELD ST (2500 N)W WRIGH,TWOOD AV (2600 N),0,0.00,"$15,589"
Program Total,,0,0.00,"$258,570"
"",,,,
2011 Ward: 31,,,,
Program: Curb/Gutter Menu - Change Order,Desc of Work,Block,s Unit Count,Est. Cost
W DIVERSEY AVEN LAVERGNE AV (5000 W)N L,AMON AV (4900 W)PM: JC - 2010 & 2011 funds,0,0.00,"$1,035"
2011 Ward: 31,,,,
Program: Curb/Gutter Menu - Change Order,Desc of Work,Block,s Unit Count,Est. Cost
Program Total,,0,0.00,"$1,035"
"",,,,
2011 Ward: 31,,,,
Program: Sidewalk Menu,Desc of Work,Block,s Unit Count,Est. Cost
W DIVERSEY AVEN KENNETH AV (4432 W)N KEN,NETH AV (4432 W),0,0.00,"$13,366"
Program Total,,0,0.00,"$13,366"
"",,,,
2011 Ward: 31,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
W ALTGELD STN KENTON AV (4600 W)N KILBOUR,N AV (4500 W),1,0.00,"$68,594"
W SCHUBERT AVEN KILDARE AV (4300 W)N KOST,NER AV (4400 W),1,0.00,"$48,746"
N KARLOV AVEW WELLINGTON AV (3000 N)W NE,LSON ST (3032 N),0,0.00,"$24,906"
W SCHUBERT AVEN LOCKWOOD AV (5300 W)N L,ONG AV (5400 W),1,0.00,"$53,960"
N KOLMAR AVEW GEORGE ST (2900 N)W WELLIN,GTON AV (3000 N),1,0.00,"$37,831"
N LAMON AVEW ALTGELD ST (2500 N)W DEMING,PL (2534 N),0,0.00,"$26,119"
N KILDARE AVEW FULLERTON AV (2400 N)W ALT,GELD ST (2455 N),1,0.00,"$63,612"
Program Total,,5,0.00,"$323,769"
"",,,,
2011 Ward: 31,,,,
Program: Street Resurface Menu(1-5),Desc of Work,Block,s Unit Count,Est. Cost
W ALTGELD STN KILDARE AV (4300 W)N TRIPP A,V (4232 W),0,0.00,"$16,730"
2011 Ward: 31,,,,
Program: Street Resurface Menu(1-5),Desc of Work,Block,s Unit Count,Est. Cost
W PALMER STN CICERO AV (4800 W)N KILPATRIC,K AV (4700 W),1,0.00,"$36,154"
W SCHOOL STN PULASKI RD (4000 W)N KARLOV,AV (4100 W),1,0.00,"$39,323"
W SCHOOL STN KOSTNER AV (4402 W)N KENNET,H AV (4432 W),0,0.00,"$17,492"
W GEORGE STN LARAMIE AV (5200 W)N LECLAIR,E AV (5100 W),1,0.00,"$37,497"
Program Total,,4,0.00,"$147,195"
"",,,,
2011 Ward: 31,,,,
Program: Street Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
W SCHUBERT AVEN KILPATRICK AV (4700 W)N C,ICERO AV (4800 W),0,1.00,"$3,700"
W PALMER STN KILPATRICK AV (4700 W)N CICER,O AV (4800 W),0,1.00,"$1,850"
N LUNA AVEW WELLINGTON AV (3000 N)W BARR,Y AV (3100 N),0,1.00,"$3,700"
N LOWELL AVEW DIVERSEY AV (2800 N)W GEOR,GE ST (2900 N),0,1.00,"$3,700"
W MONTANA STN LAVERGNE AV (5000 W)N LECL,AIRE AV (5100 W),0,1.00,"$3,700"
N KILPATRICK AVEW BELDEN AV (2300 N)W PAL,MER ST (2200 N),0,1.00,"$3,700"
W MONTANA STN LARAMIE AV (5200 W)N LOCKW,OOD AV (5300 W),0,1.00,"$3,700"
N LECLAIRE AVEW ARMITAGE AV (2000 N)W DIC,KENS AV (2100 N),0,1.00,"$3,700"
N LAMON AVEW ARMITAGE AV (2000 N)W DICKE,NS AV (2100 N),0,1.00,"$3,700"
Program Total,,0,9.00,"$31,450"
"",,,CDOT Total:,"$1,112,35"
Other,,,,
2011 Ward: 31,,,,
Program: POD Camera,Desc of Work,Block,s Unit Count,Est. Cost
Belden & Lawler,,0,0.00,"$20,000"
"Wellington & Kilpatrick (TPC = $22,500) 2012 menu",,0,0.00,"$5,250"
Parkside and Wellington,,0,0.00,"$22,500"
2318 N. Lavergne,,0,0.00,"$22,500"
Altgeld and Lavergne,,0,0.00,"$22,500"
Program Total,,0,0.00,"$92,750"
"",,,Other Total:,"$92,75"
2011 Menu Ward:  31,,,,
"","Menu Budget: $1,320,00",0,,
"",Ward Committed Total:,,,
"","$1,321,10",0,,
"",Ward Balance:,,,
"","-$1,10",0,,
"",,,,
CDOT,,,,
"",,,,
2011 Ward: 32,,,,
Program: Alley Apron Menu,Desc of Work,Block,s Unit Count,Est. Cost
N SHEFFIELD AVEW ARMITAGE AV (2000 N),,0,1.00,"$11,516"
Program Total,,0,1.00,"$11,516"
"",,,,
2011 Ward: 32,,,,
Program: Alley Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
N DAMEN AVEN WINCHESTER AVEW NORTH AV,EW WABANSIA AVE,1,0.00,"$63,488"
Program Total,,1,0.00,"$63,488"
"",,,,
2011 Ward: 32,,,,
Program: Alley Resurface Menu(1),Desc of Work,Block,s Unit Count,Est. Cost
W BELMONT AVEW FLETCHER STN WOLCOTT AV,EN HONORE ST,1,0.00,"$16,576"
Program Total,,1,0.00,"$16,576"
"",,,,
2011 Ward: 32,,,,
Program: Alley Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
W CORTLAND STW ARMITAGE AVEN DAMEN AV,EN WINCHESTER,0,0.00,$550
2011 Ward: 32,,,,
Program: Alley Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
AVE,,,,
Program Total,,0,0.00,$550
"",,,,
2011 Ward: 32,,,,
Program: Concrete Alley Menu,Desc of Work,Block,s Unit Count,Est. Cost
W ARMITAGE AVEW ARMITAGE AVEN MAUD AV,EN SEMINARY AVE,0,0.00,"$42,000"
W GEORGE STW WOLFRAM STN GREENVIEW AV,EN ASHLAND AVE,0,0.00,"$24,000"
Program Total,,0,0.00,"$66,000"
"",,,,
2011 Ward: 32,,,,
Program: Curb/Gutter Menu,Desc of Work,Block,s Unit Count,Est. Cost
N LEAVITT STW BELMONT AV (3200 N)W BELMO,NT AV (3200 N),0,0.00,"$2,206"
W ROSCOE STN WOLCOTT AV (1900 W)N RAVENS,WOOD (W) AV(1804 W),0,0.00,"$13,229"
N LINCOLN AVEW WELLINGTON AV (3000 N)N GR,EENVIEW AV (3116 N),0,0.00,"$9,206"
Program Total,,0,0.00,"$24,641"
"",,,,
2011 Ward: 32,,,,
Program: In-Road State Law Stop for Pedestrians S,Desc of Work,Block,s Unit Count,Est. Cost
N DAMEN AVEW ST PAUL AVE,,0,1.00,$550
N KENMORE AVEN CLYBOURN AVE,,0,0.00,$800
Program Total,,0,1.00,"$1,350"
"",,,,
2011 Ward: 32,,,,
Program: Miscellaneous-CDOT,Desc of Work,Block,s Unit Count,Est. Cost
N ASHLAND AVEW ARMITAGE AVE,Preformed Plastic Pavement Markings,0,1.00,"$4,700"
W ROSCOE STN WESTERN AV (2400 W)N DAME,N AV (2000 W)PM: MS/BR/MI/MA,0,0.00,"$20,700"
Program Total,,0,1.00,"$25,400"
"",,,,
2011 Ward: 32,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
W CORNELIA AVEN ASHLAND AV (1600 W)N MAR,SHFIELD AV (1632 W),0,0.00,"$30,537"
N WAYNE AVEW ALTGELD ST (2500 N)W WRIGHT,WOOD AV (2600 N),1,0.00,"$56,751"
W CORTEZ STN LEAVITT ST (2200 W)N OAKLEY B,V (2300 W),1,0.00,"$68,182"
W THOMAS STN LEAVITT ST (2200 W)N OAKLEY,BV (2300 W),1,0.00,"$68,159"
N LEAVITT STW ARMITAGE AV (2000 N)W BELDE,N AV (2304 N),4,0.00,"$318,457"
W SCHOOL STN WOLCOTT AV (1900 W)N DAMEN,AV (2000 W),1,0.00,"$52,838"
N HERMITAGE AVEW NORTH AV (1600 N)W WAB,ANSIA AV (1650 N),1,0.00,"$60,905"
N LAKEWOOD AVEW WRIGHTWOOD AV (2600 N),W DIVERSEY PW (2800,2,0.00,"$111,109"
N),,,,
W SCHOOL STN OAKLEY AV (2300 W)N LEAVITT,ST (2200 W),1,0.00,"$81,929"
W DICKENS AVEN WOLCOTT AV (1900 W)N WINC,HESTER AV (1932 W),1,0.00,"$52,692"
N WILMOT AVEN OAKLEY AV (1922 N)N OAKLEY,AV (1922 N),1,0.00,"$39,406"
N OAKLEY AVEW ARMITAGE AV (2000 N)W ARM,ITAGE AV (2000 N),1,0.00,"$61,335"
W WELLINGTON AVEN ASHLAND AV (1600 W)N P,AULINA ST (1700 W),1,0.00,"$44,774"
2011 Ward: 32,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
Program Total,,16,0.00,"$1,047,074"
"",,,,
2011 Ward: 32,,,,
Program: Street Resurface Menu(1-5),Desc of Work,Block,s Unit Count,Est. Cost
N PAULINA STW SCHOOL ST (3300 N)W MELROSE,ST (3232 N),1,0.00,"$53,993"
Program Total,,1,0.00,"$53,993"
"",,,,
2011 Ward: 32,,,,
Program: Street Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
N HERMITAGE AVEDead End (2800 N)W OAKDALE,AV (2940 N),0,1.00,"$1,850"
W SCHOOL STN PAULINA ST (1700 W)N RAVENSW,OOD AV (1800 W),0,1.00,"$3,700"
N SEMINARY AVEN MAUD AV (1921 N)W ARMITA,GE AV (2000 N),0,1.00,"$3,700"
Program Total,,0,3.00,"$9,250"
"",,,CDOT Total:,"$1,319,83"
Other,,,,
"",,,,
2011 Ward: 32,,,,
Program: Miscellaneous-Other,Desc of Work,Block,s Unit Count,Est. Cost
121N LA SALLE ST,OBM Close-out,0,0.00,$161
Program Total,,0,0.00,$161
"",,,Other Total:,$16
2011 Menu Ward:  32,,,,
"","Menu Budget: $1,320,00",0
"",Ward Committed Total:,
"","$1,319,99",9
"",Ward Balance:,
"",$,1
"",,,,
BOE,,,,
"",,,,
2011 Ward: 33,,,,
Program: Street Lighting,Desc of Work,Block,s Unit Count,Est. Cost
4035N BERNARD ST,,0,1.00,$350
Program Total,,0,1.00,$350
"",,,BOE Total:,$35
CDOT,,,,
"",,,,
2011 Ward: 33,,,,
Program: Alley Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
N FRANCISCO AVEN SACRAMENTO AVEW LELAN,D AVEW,0,0.00,$550
EASTWOOD AVE,,,,
Program Total,,0,0.00,$550
"",,,,
2011 Ward: 33,,,,
Program: Curb/Gutter Menu,Desc of Work,Block,s Unit Count,Est. Cost
W WAVELAND AVEN TROY ST (3132 W)N TROY S,T (3132 W),0,0.00,"$8,558"
N FRANCISCO AVEW CULLOM AV (4300 N)W MON,TROSE AV (4400 N),0,0.00,"$114,537"
Program Total,,0,0.00,"$123,095"
"",,,,
2011 Ward: 33,,,,
Program: Miscellaneous-CDOT,Desc of Work,Block,s Unit Count,Est. Cost
N ELSTON AVEN ALBANY AVE,2011 and 2010 funds,0,0.00,$39
N KEDZIE AVEW SUNNYSIDE AVE,"used 2008, 2009, 2011 funds = $800.00",0,0.00,$448
Program Total,,0,0.00,$487
"",,,,
2011 Ward: 33,,,,
Program: Sidewalk Menu,Desc of Work,Block,s Unit Count,Est. Cost
N FRANCISCO AVEW SUNNYSIDE AV (4500 N)W W,ILSON AV (4600 N),0,0.00,"$2,683"
W SUNNYSIDE AVEN RICHMOND ST (2932 W)N RI,CHMOND ST (2932 W),0,0.00,"$39,066"
N FRANCISCO AVEW BELLE PLAINE AV (4100 N)W,BERTEAU AV (4200 N),0,0.00,"$26,787"
W SUNNYSIDE AVEN ALBANY AV (3100 W)N ALB,ANY AV (3100 W),0,0.00,"$11,138"
N FRANCISCO AVEW BELLE PLAINE AV (4100 N)W,BELLE PLAINE AV,0,0.00,"$34,055"
"(4100 N)",,,,
W CUYLER AVEN SPAULDING AV (3300 W)N KIMB,ALL AV (3400 W),0,0.00,"$20,994"
W EASTWOOD AVEN SACRAMENTO AV (3000 W)N,ALBANY AV (3100 W),0,0.00,"$60,150"
Program Total,,0,0.00,"$194,873"
"",,,,
2011 Ward: 33,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
N WHIPPLE STW BYRON ST (3900 N)W IRVING PA,RK RD (4000 N),1,0.00,"$66,524"
N ALBANY AVEW MONTROSE AV (4400 N)W SUN,NYSIDE AV (4500 N),1,0.00,"$33,025"
2011 Ward: 33,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
N ALBANY AVEW ADDISON ST (3600 N)W WAVEL,AND AV (3700 N),1,0.00,"$50,165"
W WAVELAND AVEN FRANCISCO AV (2900 W)N R,ICHMOND ST (2932 W),0,0.00,"$46,984"
N SAWYER AVEW IRVING PARK RD (4000 N)W BE,LLE PLAINE AV (4100,1,0.00,"$29,706"
N),,,,
N RICHMOND STW CULLOM AV (4300 N)W MONT,ROSE AV (4400 N),1,0.00,"$64,411"
N SPAULDING AVEW GRACE ST (3800 N)W GRACE,ST (3800 N),1,0.00,"$79,947"
W FLETCHER STN CALIFORNIA AV (2800 W)N FRA,NCISCO AV (2900 W),1,0.00,"$51,996"
N SPAULDING AVEW WARNER AV (4132 N)W HUT,CHINSON ST (4232 N),1,0.00,"$65,326"
N TROY STW BYRON ST (3900 N)W IRVING PARK,RD (4000 N),1,0.00,"$72,425"
N ALBANY AVEW WAVELAND AV (3700 N)W GRA,CE ST (3800 N),1,0.00,"$73,521"
N TROY STW GRACE ST (3800 N)W BYRON ST (390,0 N),1,0.00,"$73,700"
N RICHMOND STW BERTEAU AV (4200 N)W CULL,OM AV (4300 N),1,0.00,"$56,767"
W FLETCHER STN FRANCISCO AV (2900 W)N SAC,RAMENTO AV (3000 W),1,0.00,"$68,402"
Program Total,,12,0.00,"$832,899"
"",,,,
2011 Ward: 33,,,,
Program: Street Resurface Menu(1-5),Desc of Work,Block,s Unit Count,Est. Cost
W WELLINGTON AVEN CALIFORNIA AV (2800 W),N FRANCISCO AV (2900,1,0.00,"$38,194"
W),,,,
N FRANCISCO AVEW BYRON ST (3900 N)W IRVING,PARK RD (4000 N),1,0.00,"$36,528"
N MOZART STW ADDISON ST (3600 N)W WAVELA,ND AV (3700 N),1,0.00,"$37,882"
N FRANCISCO AVEW GRACE ST (3800 N)W BYRON,ST (3900 N),1,0.00,"$35,142"
2011 Ward: 33,,,,
Program: Street Resurface Menu(1-5),Desc of Work,Block,s Unit Count,Est. Cost
Program Total,,4,0.00,"$147,745"
"",,,CDOT Total:,"$1,299,64"
Other,,,,
"",,,,
2011 Ward: 33,,,,
Program: POD Camera,Desc of Work,Block,s Unit Count,Est. Cost
Albany & Byron,,0,0.00,"$20,000"
Program Total,,0,0.00,"$20,000"
"",,,Other Total:,"$20,00"
2011 Menu Ward:  33,,,,
"","Menu Budget: $1,320,00",0,,
"",Ward Committed Total:,,,
"","$1,319,99",9,,
"",Ward Balance:,,,
"",$,1,,
"",,,,
BOE,,,,
"",,,,
2011 Ward: 34,,,,
Program: Pole Painting,Desc of Work,Block,s Unit Count,Est. Cost
W 107TH STS HALSTED ST (800 W)S RACINE AV,(1200 W)From Department Meeting with Alderman,0,23.00,"$6,900"
W 107TH STS HALSTED ST (800 W)S RACINE AV,(1200 W)From Department Meeting with Alderman,0,2.00,$400
Program Total,,0,25.00,"$7,300"
"",,,,
2011 Ward: 34,,,,
Program: Street Lighting,Desc of Work,Block,s Unit Count,Est. Cost
S RACINE AVEW 121 ST (12100 S)W 123 ST (1230,"0 S)bALANCE OF $94,555 TO 2012",0,2.00,"$41,945"
S JUSTINE STW 122 ST (12200 S)W 123 ST (12300,S),0,1.00,"$40,000"
Program Total,,0,3.00,"$81,945"
"",,,BOE Total:,"$89,24"
CDOT,,,,
"",,,,
2011 Ward: 34,,,,
Program: Alley Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
S LOWE AVES WALLACE STW 117TH STW 118T,H ST,0,0.00,"$20,101"
Program Total,,0,0.00,"$20,101"
"",,,,
2011 Ward: 34,,,,
Program: Alley Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
S PEORIA STS GREEN STW 110TH STW 111TH S,T,0,0.00,"$2,200"
W 106TH STW 107TH STS WALLACE STS LOWE,AVE,0,0.00,"$2,200"
S STATE STS PERRY AVEW 113TH PLW 114TH S,T,0,0.00,"$1,650"
W 105TH STW 106TH STS WALLACE STS LOWE,AVE,0,0.00,"$1,100"
Program Total,,0,0.00,"$7,150"
"",,,,
2011 Ward: 34,,,,
Program: Curb/Gutter Menu,Desc of Work,Block,s Unit Count,Est. Cost
S ABERDEEN STW 116 ST (11600 S)W 115 ST (11500,S),0,0.00,"$1,483"
W 107TH STS SANGAMON ST (932 W)S MORGAN S,T (1000 W),0,0.00,"$10,158"
W 112TH STS STATE ST (0 E)S PERRY AV (108 W),,0,0.00,"$9,784"
S PARNELL AVEW 123 ST (12300 S)W 122 ST (12200,S),0,0.00,"$33,476"
S SANGAMON STW 111 ST (11100 S)W 112 ST (1120,0 S),0,0.00,"$111,927"
W 107TH STS NORMAL AV (500 W)S EGGLESTON A,V (432 W),0,0.00,"$24,873"
S NORMAL AVEW 124 ST (12400 S)W 123 ST (12300,S),0,0.00,"$34,299"
W 118TH STS SANGAMON ST (932 W)S MORGAN S,T (1000 W),0,0.00,"$32,223"
Program Total,,0,0.00,"$258,224"
2011 Ward: 34,,,,
Program: Guardrail Menu,Desc of Work,Block,s Unit Count,Est. Cost
S SANGAMON STW 108 ST (10800 S),,0,1.00,"$1,697"
Program Total,,0,1.00,"$1,697"
"",,,,
2011 Ward: 34,,,,
Program: Sidewalk Menu,Desc of Work,Block,s Unit Count,Est. Cost
S WALLACE STW 110 ST (11000 S)W 111 ST (11100,S),0,0.00,"$3,525"
W VERMONT STS PEORIA ST (900 W)S SANGAMON,ST (932 W),0,0.00,$425
W 115TH STS BISHOP ST (1432 W)S LAFLIN ST (150,0 W),0,0.00,"$32,900"
S SANGAMON STW VERMONT ST (12806 S)W 129 P,L (12931 S),0,0.00,"$59,284"
S WALLACE STW 111 ST (11100 S)W 112 ST (11200,S),0,0.00,"$91,494"
S EGGLESTON AVEW 122 ST (12200 S)W 123 ST (12,300 S),0,0.00,"$89,329"
S GREEN STW 105 ST (10500 S)W 106 ST (10600 S),,0,0.00,"$9,299"
S STEWART AVEW 122 ST (12200 S)W 123 ST (12300,S),0,0.00,"$26,020"
W 129TH PLS HALSTED ST (800 W)S MORGAN ST (,1000 W),0,0.00,"$60,308"
S RACINE AVEW 122 ST (12200 S)W 123 ST (12300 S,),0,0.00,"$116,711"
S HARVARD AVEW 122 ST (12200 S)W 123 ST (1230,0 S),0,0.00,"$32,283"
S SANGAMON STW 102 ST (10200 S)W 103 ST (1030,0 S),0,0.00,"$26,378"
Program Total,,0,0.00,"$547,955"
2011 Ward: 34,,,,
Program: Sidewalk Menu - Change Order,Desc of Work,Block,s Unit Count,Est. Cost
S HARVARD AVEW 122 ST (12200 S)W 123 ST (12,300 S)PM: JC/OC,0,0.00,"$13,527"
Program Total,,0,0.00,"$13,527"
"",,,,
2011 Ward: 34,,,,
Program: Street Bump Outs Menu,Desc of Work,Block,s Unit Count,Est. Cost
S JUSTINE STW 122 ST (12200 S)W 122 ST (12200 S),,0,1.00,"$11,297"
Program Total,,0,1.00,"$11,297"
"",,,,
2011 Ward: 34,,,,
Program: Street Cul-de-Sac Menu,Desc of Work,Block,s Unit Count,Est. Cost
S JUSTINE STW 121 ST (12100 S),,0,0.00,"$27,911"
Program Total,,0,0.00,"$27,911"
"",,,,
2011 Ward: 34,,,,
Program: Street Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
W 129TH PLS PARNELL AV (532 W)S WALLACE ST,(600 W),1,0.00,"$21,140"
Program Total,,1,0.00,"$21,140"
"",,,,
2011 Ward: 34,,,,
Program: Street Resurface Menu(1-5),Desc of Work,Block,s Unit Count,Est. Cost
S THROOP STW 111 ST (11100 S)W 110 ST (11000 S),,1,0.00,"$41,164"
2011 Ward: 34,,,,
Program: Street Resurface Menu(1-5),Desc of Work,Block,s Unit Count,Est. Cost
S UNION AVEW 113 ST (11300 S)W 114 ST (11400 S),,1,0.00,"$39,024"
S RACINE AVEW 122 ST (12200 S)W 123 ST (12300 S,),1,0.00,"$40,588"
W 106TH STS HALSTED ST (800 W)S MORGAN ST (,1000 W),2,0.00,"$82,510"
S ABERDEEN STW 103 ST (10300 S)W 104 ST (10400,S),1,0.00,"$40,767"
Program Total,,6,0.00,"$244,054"
"",,,,
2011 Ward: 34,,,,
Program: Street Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
S ADA STW 114 PL (11432 S)W 115 ST (11500 S),,0,1.00,"$1,850"
S SANGAMON STW 111 ST (11100 S)W 112 ST (1120,0 S),0,1.00,"$3,700"
S MAY STW 102 ST (10200 S)W 103 ST (10300 S),,0,1.00,"$3,700"
W 112TH PLS PRINCETON AV (300 W)S STEWART,AV (400 W),0,1.00,"$3,700"
S THROOP STW 116 ST (11600 S)W 117 ST (11700 S),,0,1.00,"$3,700"
W 112TH PLS STATE ST (0 E)S WENTWORTH AV (2,00 W),0,2.00,"$7,400"
S NORMAL AVEW 104 ST (10400 S)W 105 ST (10500,S),0,1.00,"$3,700"
W 109TH PLS LOOMIS ST (1400 W)S BISHOP ST (14,37 W),0,1.00,"$1,850"
S LAFLIN STW 115 ST (11500 S)W 118 ST (11800 S),,0,3.00,"$11,100"
S SANGAMON STW VERMONT ST (12806 S)W 129 P,L (12931 S),0,1.00,"$5,550"
S WATKINS AVEW 115 ST (11500 S)W 119 ST (11900,S),0,4.00,"$14,800"
S JUSTINE STW 116 ST (11600 S)W 117 ST (11700 S),,0,1.00,"$3,700"
S BISHOP STW 122 ST (12200 S)W 123 ST (12300 S),,0,1.00,"$1,850"
2011 Ward: 34,,,,
Program: Street Speed Hump Menu,Desc of Work,Block,s Unit Count,Est. Cost
S PARNELL AVEW 111 ST (11100 S)W 112 ST (11200,S),0,1.00,"$3,700"
S GREEN STW 108 ST (10800 S)W 109 ST (10900 S),,0,1.00,"$3,700"
S GREEN STW 99 ST (9900 S)W 100 ST (10000 S),,0,1.00,"$3,700"
Program Total,,0,22.00,"$77,700"
"",,,CDOT Total:,"$1,230,75"
2011 Menu Ward:  34,,,,
"","Menu Budget: $1,320,00",0,,
"",Ward Committed Total:,,,
"","$1,319,99",9,,
"",Ward Balance:,,,
"",$,1,,
"",,,,
BOE,,,,
"",,,,
2011 Ward: 35,,,,
Program: Street Lighting,Desc of Work,Block,s Unit Count,Est. Cost
W WAVELAND AVEN PARKVIEW TR (3638 W)N,CENTRAL PARK AV,0,0.50,"$34,125"
"(3600 W)",,,,
N MONTICELLO AVEN PARKVIEW TR (3671 N)W,WAVELAND AV (3700,0,0.50,"$34,125"
N),,,,
N DRAKE AVEN AVONDALE AVE,PER ALDERMAN'S E-MAIL- POLE RELO,CATE 0,0.20,"$10,000"
Program Total,,0,1.20,"$78,250"
"",,,,
2011 Ward: 35,,,,
Program: Traffic Signals,Desc of Work,Block,s Unit Count,Est. Cost
N CENTRAL PARK AVEW BELMONT AVE,8/22/11 Alderman's E-Mail,0,1.00,"$12,000"
Program Total,,0,1.00,"$12,000"
"",,,BOE Total:,"$90,25"
CDOT,,,,
"",,,,
2011 Ward: 35,,,,
Program: Alley Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
N HUMBOLDT BLVDN RICHMOND STW WABANS,IA AVEW,1,0.00,"$18,675"
2011 Ward: 35,,,,
Program: Alley Resurface Menu,Desc of Work,Block,s Unit Count,Est. Cost
BLOOMINGDALE AVE,,,,
N CENTRAL PARK AVEW WRIGHTWOOD AVEW A,LTGELD STN,1,0.00,"$48,245"
MONTICELLO AVE,,,,
N KEDZIE AVEW BARRY AVEN TROY STW WE,LLINGTON AVE,1,0.00,"$25,544"
N CALIFORNIA AVEW PALMER STW LYNDALE ST,N SACRAMENTO,1,0.00,"$48,477"
AVE,,,,
W LOGAN BLVDW ALTGELD STN SACRAMENTO,AVEN RICHMOND,1,0.00,"$43,839"
ST,,,,
Program Total,,5,0.00,"$184,781"
"",,,,
2011 Ward: 35,,,,
Program: Diagonal Parking Menu,Desc of Work,Block,s Unit Count,Est. Cost
