ward,type,location,year,est_cost,id,start_location,end_location,lat_1,lon_1,query_1,lat_2,lon_2,query_2,geometry,ward_precinct_locate,precinct_locate,shape_area,shape_len,ward_locate
28,Street Light Upgrade,ON S SACRAMENTO AVE FROM W POLK ST (800 S) TO W ROOSEVELT RD (1200 S),2015,8400,22877,S SACRAMENTO AVE and W POLK ST,S SACRAMENTO AVE and AVE FROM W POLK ST TO W ROOSEVELT RD,41.871010270000056,-87.70092013499999,census,NA,NA,google,"c(-87.700920135, 41.8710102700001)",28035,35,3577416.36439,7572.34080414,28
28,Traffic Signal Pole,ON S SACRAMENTO AVE FROM W POLK ST (800 S) TO W ROOSEVELT RD (1200 S),2015,2950,22879,S SACRAMENTO AVE and W POLK ST,S SACRAMENTO AVE and AVE FROM W POLK ST TO W ROOSEVELT RD,41.871010270000056,-87.70092013499999,census,NA,NA,google,"c(-87.700920135, 41.8710102700001)",28035,35,3577416.36439,7572.34080414,28
28,Street Resurfacing Menu,ON S SACRAMENTO AVE FROM W TAYLOR ST (1000 S) TO W FILLMORE ST (1100 S),2020,47167.22,23038,S SACRAMENTO AVE and W TAYLOR ST,S SACRAMENTO AVE and AVE FROM W TAYLOR ST TO W FILLMORE ST,41.86918926100003,-87.70086787699995,census,NA,NA,google,"c(-87.700867877, 41.869189261)",28035,35,3577416.36439,7572.34080414,28
2,Street Lighting,S SACRAMENTO BV-- W VAN BUREN ST (400 S) -to- E EISENHOWER EXIT RP (510 S),2009,5400,1599,S SACRAMENTO BV AND W VAN BUREN ST,S SACRAMENTO BV AND E EISENHOWER EXIT RP,41.8759148,-87.7010713,google,NA,NA,google,"c(-87.7010713, 41.8759148)",27014,14,2217230.22323,5989.45991555,27
23,Curb/Gutter Menu,S SAYRE AV-- W 54 ST (5400 S) -to- W 54 ST (5400 S),2009,1718,18281,S SAYRE AV AND W 54th ST,S SAYRE AV AND W 54th ST,41.7940244,-87.7965055,google,41.7940244,-87.7965055,google,"c(-87.7965055, 41.7940244)",23021,21,2289979.60108,7035.12571686,23
23,Diagonal Parking Menu,ON S SAYRE AVE FROM W 51ST ST (5100 S) TO W 51ST PL (5120 S),2021,85365.7,19216,S SAYRE AVE and W 51ST ST,S SAYRE AVE and W 51ST PL,41.79877289500007,-87.79663365299996,census,41.79877289500007,-87.79663365299996,census,"c(-87.796633653, 41.7987728950001)",23027,27,2507499.30235,6620.9458349,23
15,Street Speed Hump Menu,S SEELEY AV-- W 56 ST (5600 S) -to- W 56 ST (5600 S) 2,2007,3300,12409,S SEELEY AV AND W 56th ST,S SEELEY AV AND W 56th ST,41.7920487,-87.6807102,google,41.7920487,-87.6807102,google,"c(-87.6807102, 41.7920487)",15003,3,4994761.36376,11922.1700948,15
3,Sidewalk Menu,ON S SHIELDS AVE FROM W 43RD ST (4300 S) TO W 43RD PL (4330 S),2019,35011.54,2867,S SHIELDS AVE and W 43RD ST,S SHIELDS AVE and W 43RD PL,41.81546346700003,-87.63469249099995,census,41.81546346700003,-87.63469249099995,census,"c(-87.634692491, 41.815463467)",03005,5,10194217.1038,17865.3282639,3
14,Street Speed Hump Menu,S ST LOUIS AV-- W 43 ST (4300 S) -to- Dead End (3179 S) 2,2010,3500,11531,S ST LOUIS AV AND W 43rd ST,S ST LOUIS AV AND Dead End,41.8153514,-87.7114023,google,NA,NA,google,"c(-87.7114023, 41.8153514)",14016,16,9217284.90959,13235.8080992,14
14,Sidewalk Menu,S ST LOUIS AV-- S ARCHER AV (4574 S) -to- S ARCHER AV (4574 S),2010,1025,11431,S ST LOUIS AV AND S ARCHER AV,S ST LOUIS AV AND S ARCHER AV,41.8099292,-87.7110581,google,41.8099292,-87.7110581,google,"c(-87.7110581, 41.8099292)",14010,10,6437653.35261,13552.9368815,14
3,Sidewalk Menu,S STATE ST-- E 28 ST (2812 S) -to- E 28 ST (2812 S),2009,16478,2531,S STATE ST AND E 28th ST,S STATE ST AND E 28th ST,41.8433352,-87.6267045,google,41.8433352,-87.6267045,google,"c(-87.6267045, 41.8433352)",03018,18,6325469.34238,11538.3338422,3
20,Sidewalk Menu,ON S STEWART AVE FROM 6202 S TO W 62ND ST (6200 S) ON DR MARTIN LUTHER KING JR DR FROM E 58 ST (5800 S),2013,340,16253,6202 S STEWART AVE FROM 6202 S TO W 62ND ST (6200 S) ON DR MARTIN LUTHER KING JR DR,S STEWART AVE FROM 6202 S TO W 62ND ST (6200 S) ON DR MARTIN LUTHER KING JR DR and W 62ND ST ON DR MARTIN LUTHER KING JR DR FROM E 58th ST,41.780797859000074,-87.63507270699995,census,NA,NA,google,"c(-87.6350727069999, 41.7807978590001)",20027,27,3290943.81364,8368.65353422,20
5,Sidewalk Menu,S STONY ISLAND AV-- E 73 ST (7300 S) -to- E 73 PL (7332 S),2006,22684,3697,S STONY ISLAND AV AND E 73rd ST,S STONY ISLAND AV AND E 73rd PL,41.76241703300008,-87.58583075999996,census,41.76241703300008,-87.58583075999996,census,"c(-87.58583076, 41.7624170330001)",07001,1,2012386.41078,7660.35122843,7
19,Street Resurface Menu,S TALMAN AV-- W VAN SCHAIK AV (10400 S) -to- W 105 ST (10500 S),2010,41521,15494,S TALMAN AV AND W VAN SCHAIK AV,S TALMAN AV AND W 105th ST,NA,NA,google,41.7026711,-87.6881929,google,"c(-87.6881929, 41.7026711)",19001,1,7340611.38504,12677.5508292,19
15,Sidewalk Menu,S TALMAN AV-- W 61 ST (6100 S) -to- W 61 ST (6100 S),2005,12500,12295,S TALMAN AV AND W 61st ST,S TALMAN AV AND W 61st ST,41.7828096,-87.689831,google,41.7828096,-87.689831,google,"c(-87.689831, 41.7828096)",16018,18,1767831.74171,5983.20961678,16
11,Curb & Gutter Menu,ON S THROOP ST FROM W 31 ST (3100 S) TO W 31 PL (3132 S),2013,21797,8387,S THROOP ST and W 31st ST,S THROOP ST and W 31st PL,41.8369664,-87.6584015,google,41.8369664,-87.6584015,google,"c(-87.6584015, 41.8369664)",11011,11,3402542.77964,8282.9491388,11
11,Street Speed Hump Menu,ON S THROOP ST FROM W 31ST ST (3100 S) TO W 31ST PL (3130 S),2021,2350,8757,S THROOP ST and W 31ST ST,S THROOP ST and W 31ST PL,41.8369664,-87.6584015,google,41.8369664,-87.6584015,google,"c(-87.6584015, 41.8369664)",11011,11,3402542.77964,8282.9491388,11
19,Street Resurface Menu,S TRUMBULL AV-- W 113 ST (11300 S) -to- Dead End (11317 S),2005,16788,15288,S TRUMBULL AV AND W 113th ST,S TRUMBULL AV AND Dead End,41.68775968600005,-87.70676907099994,census,NA,NA,google,"c(-87.7067690709999, 41.687759686)",19041,41,2696115.03893,8626.2845042,19
34,Street Speed Hump Menu,S UNION AV-- W 120 ST (12000 S) -to- W 121 ST (12100 N) 2,2007,3300,27366,S UNION AV AND W 120th ST,S UNION AV AND W 121st ST,41.6760213,-87.6394458,google,NA,NA,google,"c(-87.6394458, 41.6760213)",34031,31,5414642.53915,11272.3735342,34
11,Sidewalk Menu,ON S UNION AVE FROM W 44 ST (4400 S) TO W 44 ST (4400 S),2012,1449,8339,S UNION AVE and W 44th ST,S UNION AVE and W 44th ST,41.81439819700006,-87.64326289099995,census,41.81439819700006,-87.64326289099995,census,"c(-87.6432628909999, 41.8143981970001)",11013,13,3078890.66583,7980.45465762,11
16,Street Resurfacing Menu,ON S UNION AVE FROM W 61 ST (6100 S) TO W 61 PL (6132 S),2013,64844,13479,S UNION AVE and W 61st ST,S UNION AVE and W 61st PL,41.7825211,-87.6425562,google,41.7825211,-87.6425562,google,"c(-87.6425562, 41.7825211)",16025,25,3520236.35256,9513.16614617,16
3,Street Lighting,S VERNON AV-- E 43 ST (4300 S) -to- Dead End (4319 S),2006,42500,2408,S VERNON AV AND E 43rd ST,S VERNON AV AND Dead End,41.8166447,-87.6152702,google,NA,NA,google,"c(-87.6152702, 41.8166447)",03012,12,1534114.86296,6117.4453498,3
21,Sidewalk Menu,ON S VINCENNES AVE FROM W 92ND ST (9200 S) TO W 92ND PL (9230 S),2021,13257.13,17345,S VINCENNES AVE and W 92ND ST,S VINCENNES AVE and W 92ND PL,41.72686917000004,-87.64862943999998,census,41.72686917000004,-87.64862943999998,census,"c(-87.64862944, 41.72686917)",21019,19,2189941.48781,7440.16596521,21
3,Sidewalk Menu,ON S WABASH AVE FROM E 22ND ST TO E 23RD ST,2015,1,2734,S WABASH AVE and E 22ND ST,S WABASH AVE and E 23RD ST,NA,NA,google,41.851095,-87.6254599,google,"c(-87.6254599, 41.851095)",03017,17,3053529.54496,9675.45419431,3
2,Sidewalk Menu,ON S WABASH AVE FROM E 24 ST (2400 S) TO E 24 PL (2432 S),2012,29712,1858,S WABASH AVE and E 24th ST,S WABASH AVE and E 24th PL,41.848172,-87.6253715,google,41.848172,-87.6253715,google,"c(-87.6253715, 41.848172)",03017,17,3053529.54496,9675.45419431,3
11,Sidewalk Menu,ON S WALLACE ST FROM W 46 ST (4600 S) TO W 46 ST (4600 S),2012,17547,8352,S WALLACE ST and W 46th ST,S WALLACE ST and W 46th ST,41.810768,-87.6407186,google,41.810768,-87.6407186,google,"c(-87.6407186, 41.810768)",11012,12,3969114.43375,9511.91847705,11
21,Sidewalk Menu,ON S WALLACE ST FROM W 91 ST (9100 S) TO W 91 ST (9100 S),2012,3787,16902,S WALLACE ST and W 91st ST,S WALLACE ST and W 91st ST,41.7288358,-87.6385488,google,41.7288358,-87.6385488,google,"c(-87.6385488, 41.7288358)",21012,12,2063178.06106,6381.33401359,21
12,Curb/Gutter Menu,S WASHTENAW AV-- W 24 ST (2400 S) -to- W 24 PL (2420 S),2006,26811,8875,S WASHTENAW AV AND W 24th ST,S WASHTENAW AV AND W 24th PL,41.8476994,-87.6928497,google,41.8476994,-87.6928497,google,"c(-87.6928497, 41.8476994)",12018,18,2308943.49307,8180.47002002,12
12,Street Light Residential Staggered Piggy Back Menu,ON S WASHTENAW AVE FROM W 24TH ST (2400 S) TO W 24TH PL (2420 S),2016,58333.3333333333,40843,S WASHTENAW AVE and W 24TH ST,S WASHTENAW AVE and W 24TH PL,41.8476994,-87.6928497,google,41.8476994,-87.6928497,google,"c(-87.6928497, 41.8476994)",12018,18,2308943.49307,8180.47002002,12
19,Street Resurfacing Menu (1-5),ON S WASHTENAW AVE FROM W 101ST ST (10100 S) TO W MONSIGNOR MCELLIGOTT AVE (10200 S),2020,55763.39,15812,S WASHTENAW AVE and W 101ST ST,S WASHTENAW AVE and W MONSIGNOR MCELLIGOTT AVE,41.7099552,-87.6891298,google,NA,NA,google,"c(-87.6891298, 41.7099552)",19045,45,2672839.44961,6678.51331645,19
12,Sidewalk Menu,ON S WESTERN AVE FROM W 47 ST (4700 S) TO W 47 ST (4700 S),2012,30675,9212,S WESTERN AVE and W 47th ST,S WESTERN AVE and W 47th ST,41.8084234,-87.684422,google,41.8084234,-87.684422,google,"c(-87.684422, 41.8084234)",15019,19,5999474.71552,16992.2161273,15
6,Sidewalk Menu,S WILLIAMS AV-- Dead End (9160 S) -to- E 92 ST (9200 S),2010,46357,4501,S WILLIAMS AV AND Dead End,S WILLIAMS AV AND E 92nd ST,NA,NA,google,41.7272975,-87.6185259,google,"c(-87.6185259, 41.7272975)",09023,23,2933224.49597,7973.65939069,9
18,Sidewalk Menu,S WINCHESTER AV-- Dead End (7552 S) -to- W 76 ST (7600 S),2009,44989,14711,S WINCHESTER AV AND Dead End,S WINCHESTER AV AND W 76th ST,NA,NA,google,41.7557045,-87.6720759,google,"c(-87.6720759, 41.7557045)",17041,41,1979442.63844,5968.80834059,17
12,Sidewalk Menu,ON S WOOD ST FROM W 34TH ST (3400 S) TO W 34TH PL (3430 S),2015,4109,9349,S WOOD ST and W 34TH ST,S WOOD ST and W 34TH PL,41.8313558,-87.6704198,google,41.8313558,-87.6704198,google,"c(-87.6704198, 41.8313558)",12005,5,2532709.80275,8235.69258983,12
8,Street Resurfacing Menu,ON S WOODLAWN AVE FROM E 82ND PL (8231 S) TO E 82ND ST (8200 S),2021,37698.5,6175,S WOODLAWN AVE and E 82ND PL,S WOODLAWN AVE and E 82ND ST,41.74590735600003,-87.59535789299997,census,41.74590735600003,-87.59535789299997,census,"c(-87.595357893, 41.745907356)",08048,48,2248890.38196,6576.874341,8
8,Street Resurfacing Menu,ON S WOODLAWNAVE FROM E 82ND PL (8231 S) TO E 82ND ST (8200 S),2021,8823.955,40612,S WOODLAWNAVE and E 82ND PL,S WOODLAWNAVE and E 82ND ST,41.7449906,-87.5953267,google,41.7449906,-87.5953267,google,"c(-87.5953267, 41.7449906)",08048,48,2248890.38196,6576.874341,8
34,Street Resurface Menu,S YALE AV-- W 113 ST (11300 S) -to- Dead End (11325 S),2005,17659,27203,S YALE AV AND W 113th ST,S YALE AV AND Dead End,41.6888759,-87.6290121,google,NA,NA,google,"c(-87.6290121, 41.6888759)",34053,53,3039726.1909,7896.34665663,34
21,Street Lighting,S YALE AV-- W 94 ST (9343 S) -to- Dead End (9386 S),2007,2000,16656,S YALE AV AND W 94th ST,S YALE AV AND Dead End,41.72368139900004,-87.62980028799996,census,NA,NA,google,"c(-87.629800288, 41.723681399)",21038,38,2579460.98206,11826.039139,21
21,Street Resurface Menu,S YALE AV-- W 94 ST (9343 S) -to- Dead End (9386 S),2010,12068,16806,S YALE AV AND W 94th ST,S YALE AV AND Dead End,41.72368139900004,-87.62980028799996,census,NA,NA,google,"c(-87.629800288, 41.723681399)",21038,38,2579460.98206,11826.039139,21
34,Street Speed Hump Menu,S YALE AV-- W 120 ST (12000 S) -to- W 120 ST (12000 S) 2,2009,3500,27505,S YALE AV AND W 120th ST,S YALE AV AND W 120th ST,41.676138191000064,-87.62861040099995,census,41.676138191000064,-87.62861040099995,census,"c(-87.6286104009999, 41.6761381910001)",09018,18,1951650.59696,5941.53706457,9
14,Sidewalk Menu,ON SACRAMENTO FROM W 54 ST (5400 S) TO W 55 ST (5500 S),2012,1043,11669,SACRAMENTO and W 54th ST,SACRAMENTO and FROM W 54th ST TO W 55th ST,41.79542834800003,-87.69872929599995,census,NA,NA,google,"c(-87.698729296, 41.795428348)",14021,21,2211980.9226700002,5986.30612389,14
33,Street Light Residential,ON SACRAMENTO FROM W IRVING PARK RD (4000 N) TO W BERTEAU AV (4200 N),2012,144000,26800,SACRAMENTO and W IRVING PARK RD,SACRAMENTO and FROM W IRVING PARK RD TO W BERTEAU AV,41.95395260600003,-87.70312705299995,census,NA,NA,google,"c(-87.7031270529999, 41.953952606)",33025,25,3180666.42123,7418.78899568,33
23,Street Resurface Menu,SSHVILLE AV-- W 59 ST (5900 S) -to- W 59 ST (5900 S),2006,11969,18052,SSHVILLE AV AND W 59th ST,SSHVILLE AV AND W 59th ST,41.7849217,-87.7864175,google,41.7849217,-87.7864175,google,"c(-87.7864175, 41.7849217)",13006,6,1823123.73597,5555.20340553,13
43,Miscellaneous-CDOT,State & North & Astor,2009,332164,34572,State & North,State & Astor,NA,NA,google,41.9078216,-87.6275552,google,"c(-87.6275552, 41.9078216)",43043,43,502378.477084,3127.90846675,43
1,Street Light Upgrade,ON STAVE FROM W ARMITAGE AV (2000 N) TO W FRANCIS PL (2064 N),2012,700,472,STAVE and W ARMITAGE AV,STAVE and W FRANCIS PL,NA,NA,google,41.919349416000045,-87.69425114199998,census,"c(-87.694251142, 41.919349416)",01013,13,1169791.32836,5014.24237833,1
23,Street Resurface Menu,STCHEZ AV-- W 60 ST (6000 S) -to- W 60 ST (6000 S),2009,13533,18305,STCHEZ AV AND W 60th ST,STCHEZ AV AND W 60th ST,41.7841922,-87.7179979,google,41.7841922,-87.7179979,google,"c(-87.7179979, 41.7841922)",23007,7,2451703.36215,8643.49165458,23
9,Street Lighting,W 100 ST-- Dead End (409 W) -to- S NORMAL AV (500 W),2010,800,6552,W 100th ST AND Dead End,W 100th ST AND S NORMAL AV,NA,NA,google,41.7115711,-87.6356711,google,"c(-87.6356711, 41.7115711)",09021,21,2329513.96003,6221.02280744,9
21,Sidewalk Menu,W 101 PL-- S ELIZABETH ST (1232 W) -to- Dead End (1246 W),2007,25815,16623,W 101st PL AND S ELIZABETH ST,W 101st PL AND Dead End,41.7090312,-87.6537646,google,NA,NA,google,"c(-87.6537646, 41.7090312)",34049,49,5604886.35736,11877.8224883,34
21,Pole Painting,W 101 PL-- S ELIZABETH ST (1232 W) -to- Dead End (1246 W),2010,400,16822,W 101st PL AND S ELIZABETH ST,W 101st PL AND Dead End,41.7090312,-87.6537646,google,NA,NA,google,"c(-87.6537646, 41.7090312)",34049,49,5604886.35736,11877.8224883,34
21,Pole Painting,W 102 PL-- S ELIZABETH ST (1232 W) -to- Dead End (1266 W),2010,400,16823,W 102nd PL AND S ELIZABETH ST,W 102nd PL AND Dead End,41.7081276,-87.6537356,google,NA,NA,google,"c(-87.6537356, 41.7081276)",34049,49,5604886.35736,11877.8224883,34
19,Curb/Gutter Menu,W 102 PL-- S FRANCISCO AV (2900 W) -to- Dead End (2930 W),2007,37963,15359,W 102nd PL AND S FRANCISCO AV,W 102nd PL AND Dead End,41.7071755,-87.6939933,google,NA,NA,google,"c(-87.6939933, 41.7071755)",NA,NA,NA,NA,NA
9,Sidewalk Menu,W 102 PL-- S PRINCETON AV (300 W) -to- Dead End (350 W),2007,55880,6431,W 102nd PL AND S PRINCETON AV,W 102nd PL AND Dead End,41.7079959,-87.6307359,google,NA,NA,google,"c(-87.6307359, 41.7079959)",09010,10,2211236.08585,6879.96881586,9
19,Street Resurface Menu,W 102 PL-- Dead End (1540 W) -to- S CHARLES ST (1700 W),2008,11061,15425,W 102nd PL AND Dead End,W 102nd PL AND S CHARLES ST,NA,NA,google,41.7072697,-87.6588579,google,"c(-87.6588579, 41.7072697)",19028,28,4643556.24807,12290.3023726,19
19,Street Resurface Menu,W 102 ST-- S WESTERN AV (2400 W) -to- S WESTERN AV (2400 W),2007,23946,15374,W 102nd ST AND S WESTERN AV,W 102nd ST AND S WESTERN AV,41.7081815,-87.6816646,google,41.7081815,-87.6816646,google,"c(-87.6816646, 41.7081815)",19035,35,2631938.23822,6627.56461667,19
19,Curb/Gutter Menu,W 102 ST-- S WESTERN AV (2400 W) -to- S WESTERN AV (2400 W),2009,40989,15438,W 102nd ST AND S WESTERN AV,W 102nd ST AND S WESTERN AV,41.7081815,-87.6816646,google,41.7081815,-87.6816646,google,"c(-87.6816646, 41.7081815)",19035,35,2631938.23822,6627.56461667,19
19,Street Resurfacing Menu,ON W 103RD ST FROM S TALMAN AV (2632 W) TO S TALMAN AV (2640 W),2012,26568,15565,W 103RD ST and S TALMAN AV,W 103RD ST and S TALMAN AV,41.7063983,-87.6877875,google,41.7063983,-87.6877875,google,"c(-87.6877875, 41.7063983)",19001,1,7340611.38504,12677.5508292,19
34,Street Resurface Menu,W 104 ST-- S NORMAL AV (500 W) -to- Dead End (356 W),2009,40152,27476,W 104th ST AND S NORMAL AV,W 104th ST AND Dead End,41.7051781,-87.6355188,google,NA,NA,google,"c(-87.6355188, 41.7051781)",34024,24,3771357.29534,9236.92655192,34
34,Street Resurface Menu,W 104 ST-- S WENTWORTH AV (200 W) -to- Dead End (356 W),2010,65512,27556,W 104th ST AND S WENTWORTH AV,W 104th ST AND Dead End,41.7052793,-87.6282329,google,NA,NA,google,"c(-87.6282329, 41.7052793)",34024,24,3771357.29534,9236.92655192,34
34,Street Resurface Menu,W 106 PL-- S WENTWORTH AV (200 W) -to- S WENTWORTH AV (200 W),2009,53371,27477,W 106th PL AND S WENTWORTH AV,W 106th PL AND S WENTWORTH AV,41.7016322,-87.6281304,google,41.7016322,-87.6281304,google,"c(-87.6281304, 41.7016322)",34004,4,2599778.45244,7314.90806984,34
34,Sidewalk Menu,W 107 ST-- S EGGLESTON AV (432 W) -to- S EGGLESTON AV (432 W),2009,2787,27467,W 107th ST AND S EGGLESTON AV,W 107th ST AND S EGGLESTON AV,41.699749,-87.634159,google,41.699749,-87.634159,google,"c(-87.634159, 41.699749)",34004,4,2599778.45244,7314.90806984,34
19,Curb/Gutter Menu,W 107 ST-- S PROSPECT AV (1620 W) -to- S PROSPECT AV (1620 W),2009,4993,15442,W 107th ST AND S PROSPECT AV,W 107th ST AND S PROSPECT AV,41.699396,-87.6621501,google,41.699396,-87.6621501,google,"c(-87.6621501, 41.699396)",19043,43,5211425.09973,10524.7597094,19
34,Street Speed Hump Menu,W 108 ST-- S PRINCETON AV (300 W) -to- Dead End (350 W) 2,2007,3300,27373,W 108th ST AND S PRINCETON AV,W 108th ST AND Dead End,41.6979634,-87.6304499,google,NA,NA,google,"c(-87.6304499, 41.6979634)",34039,39,2660782.61798,7247.08284626,34
34,Sidewalk Menu,W 110 PL-- S MORGAN ST (1000 W) -to- Dead End (1044 W),2007,88797,27339,W 110th PL AND S MORGAN ST,W 110th PL AND Dead End,41.6931986,-87.6472705,google,NA,NA,google,"c(-87.6472705, 41.6931986)",34048,48,2208707.02752,7310.94633514,34
19,Sidewalk Menu,ON W 111TH ST FROM S LAWNDALE AV (3700 W) TO S LAWNDALE AV (3700 W),2012,4335,15550,W 111TH ST and S LAWNDALE AV,W 111TH ST and S LAWNDALE AV,41.6913765,-87.7130599,google,41.6913765,-87.7130599,google,"c(-87.7130599, 41.6913765)",19004,4,2850941.79396,8632.83898066,19
19,Street Speed Hump Menu,W 114 ST-- S WESTERN AV (2400 W) -to- S WESTERN AV (2400 W) 2,2007,3300,15393,W 114th ST AND S WESTERN AV,W 114th ST AND S WESTERN AV,41.6863557,-87.6809317,google,41.6863557,-87.6809317,google,"c(-87.6809317, 41.6863557)",19020,20,3595728.84227,9704.7885143300009,19
19,Curb/Gutter Menu,W 117 ST-- S ARTESIAN AV (2432 W) -to- Dead End (1976 W),2010,23202,15478,W 117th ST AND S ARTESIAN AV,W 117th ST AND Dead End,41.6809001,-87.6820365,google,NA,NA,google,"c(-87.6820365, 41.6809001)",19047,47,3516440.57796,8130.27448035,19
9,Sidewalk Menu,W 126 PL-- S EGGLESTON AV (429 W) -to- Dead End (471 W),2009,56544,6506,W 126th PL AND S EGGLESTON AV,W 126th PL AND Dead End,41.664293,-87.6330145,google,NA,NA,google,"c(-87.6330145, 41.664293)",09006,6,2431614.9348,6631.54720582,9
9,Street Lighting,W 126 ST-- S STEWART AV (400 W) -to- Dead End (477 W),2009,2000,6517,W 126th ST AND S STEWART AV,W 126th ST AND Dead End,41.6652085,-87.6318428,google,NA,NA,google,"c(-87.6318428, 41.6652085)",09039,39,5170235.85223,12030.9908203,9
34,Sidewalk Menu,W 129 PL-- S HALSTED ST (800 W) -to- S HALSTED ST (800 W),2009,9619,27471,W 129th PL AND S HALSTED ST,W 129th PL AND S HALSTED ST,41.6584894,-87.6412744,google,41.6584894,-87.6412744,google,"c(-87.6412744, 41.6584894)",34006,6,3396883.63836,9784.48959219,34
34,Street Resurface Menu - Change Orde,W 129 PL-- S MORGAN ST (1000 W) -to- S MORGAN ST (1000 W),2009,18624,27484,W 129th PL AND S MORGAN ST,W 129th PL AND S MORGAN ST,41.6584141,-87.6461217,google,41.6584141,-87.6461217,google,"c(-87.6461217, 41.6584141)",34006,6,3396883.63836,9784.48959219,34
25,Street Resurface Menu,W 14 PL-- S RACINE AV (1200 W) -to- S RACINE AV (1200 W),2008,68743,20165,W 14th PL AND S RACINE AV,W 14th PL AND S RACINE AV,41.8624939,-87.6565695,google,41.8624939,-87.6565695,google,"c(-87.6565695, 41.8624939)",25029,29,2504607.60492,7721.404293,25
3,Street Resurfacing Menu,ON W 14TH ST FROM S MICHIGAN AVE (100 E) TO S INDIANA AVE (200 E),2017,20480.15,2805,W 14TH ST and S MICHIGAN AVE,W 14TH ST and S INDIANA AVE,41.8167082,-87.62302,google,NA,NA,google,"c(-87.62302, 41.8167082)",03015,15,2013644.24495,7051.25507666,3
24,Street Resurfacing Menu,ON W 15TH ST FROM S KARLOV AV (4100 W) TO S KEDVALE AV (4132 W) ON W TAYLOR ST FROM S KEELER AV (4200 W) TO S,2013,19029,19646,W 15TH ST FROM S KARLOV AV (4100 W) TO S KEDVALE AV (4132 W) ON W TAYLOR ST and S KARLOV AV TO S KEDVALE AV ON W TAYLOR ST FROM S KEELER AV,W 15TH ST FROM S KARLOV AV (4100 W) TO S KEDVALE AV (4132 W) ON W TAYLOR ST and S KEDVALE AV ON W TAYLOR ST FROM S KEELER AV TO S,41.8694301,-87.6432576,google,NA,NA,google,"c(-87.6432576, 41.8694301)",25027,27,19381509.12,25695.5906397,25
24,Street Resurfacing Menu,ON W 18TH ST FROM 3650 W TO S LAWNDALE AVE (3700 W),2021,13062.97,19903,3650 W 18TH ST,W 18TH ST and S LAWNDALE AVE,NA,NA,census,41.8571196,-87.7176049,google,"c(-87.7176049, 41.8571196)",24006,6,1525434.85587,6026.06056576,24
25,Pole Painting,W 21 ST-- S CARPENTER ST (1040 W) -to- Dead End (2966 W),2005,400,20013,W 21st ST AND S CARPENTER ST,W 21st ST AND Dead End,41.8538574,-87.6530921,google,NA,NA,google,"c(-87.6530921, 41.8538574)",25023,23,3877360.98125,10596.8817899,25
12,Street Speed Hump Menu,W 22 PL-- S CALIFORNIA AV (2800 W) -to- Dead End (2866 W) 2,2008,3500,9059,W 22nd PL AND S CALIFORNIA AV,W 22nd PL AND Dead End,41.8509944,-87.6954138,google,NA,NA,google,"c(-87.6954138, 41.8509944)",12010,10,2306228.99566,9298.19898953,12
12,Street Resurface Menu,W 22 PL-- S CALIFORNIA AV (2800 W) -to- S CALIFORNIA AV (2800 W),2010,51321,9146,W 22nd PL AND S CALIFORNIA AV,W 22nd PL AND S CALIFORNIA AV,41.8509944,-87.6954138,google,41.8509944,-87.6954138,google,"c(-87.6954138, 41.8509944)",12010,10,2306228.99566,9298.19898953,12
