ward,type,location,year,est_cost,id,query,geometry,ward_precinct_locate,precinct_locate,shape_area,shape_len,ward_locate
25,Miscellaneous-CDOT,W 23rd ST & S WESTERN AV,2010,500,21700,google,"c(-87.6855346, 41.8493264)",25005,5,4697431.34942,13923.1915045,25
12,Miscellaneous Other,W 23RD ST & S WHIPPLE ST,2014,34850,9914,google,"c(-87.701512, 41.8499864)",12022,22,1766012.31698,7285.38739269,12
2,Pole Painting,W 23rd ST & W MONROE ST,2008,300,1372,google,"c(-87.6962583, 41.8801563)",27030,30,1426889.33371,5726.80953332,27
11,Viaduct Improvement Menu,W 24TH PL & S CANAL ST,2019,8039.77,9210,google,"c(-87.6383939, 41.8481568)",11030,30,5122856.73673,13416.0916311,11
11,Viaduct Improvement Menu,W 24TH PL & S CANAL ST,2019,21000,9211,google,"c(-87.6383939, 41.8481568)",11030,30,5122856.73673,13416.0916311,11
25,Viaduct Improvement Menu,W 24TH PL & S CANAL ST,2019,21000,22175,google,"c(-87.6383939, 41.8481568)",11030,30,5122856.73673,13416.0916311,11
25,Viaduct Improvement Menu,W 24TH PL & S CANAL ST,2019,8039.78,22176,google,"c(-87.6383939, 41.8481568)",11030,30,5122856.73673,13416.0916311,11
11,Alley Resurfacing Menu,W 24TH PL & S STEWART AVE,2021,8599.44,9258,google,"c(-87.6366117, 41.8481869)",11030,30,5122856.73673,13416.0916311,11
11,Alley Resurfacing Menu,W 24TH PL & S WENTWORTH AVE,2021,8599.44,9258,google,"c(-87.6319799, 41.8482337)",11030,30,5122856.73673,13416.0916311,11
22,Street Lighting,W 24TH ST & S CENTRAL PARK AVE,2011,3500,18662,google,"c(-87.7148767, 41.8480398)",22014,14,2169500.52292,7552.62585041,22
25,1 PTZ Camera - 24th St and Princeton,W 24TH ST & S PRINCETON AVE,2021,24776,22218,google,"c(-87.6346886, 41.848205)",11030,30,5122856.73673,13416.0916311,11
22,Traffic New Signals,W 24TH ST & S PULASKI RD,2012,350000,18709,google,"c(-87.7246434, 41.8469966)",22017,17,2594179.10571,6962.29343893,22
22,Street Lighting,W 25th ST & S KEELER AV,2010,1000,18647,google,"c(-87.7294711, 41.8460131)",22006,6,4355602.51381,9179.66097863,22
11,Viaduct Improvement Menu,W 26TH ST & S CANAL ST,2018,120000,9146,google,"c(-87.6383366, 41.8454406)",11010,10,5950887.20362,15406.741689,11
11,Viaduct Improvement Menu,W 26TH ST & S CANAL ST,2018,38451.4,9147,google,"c(-87.6383366, 41.8454406)",11010,10,5950887.20362,15406.741689,11
11,4 POD Cameras; 1 LPR on Existing Camera: Various Locations,W 26TH ST & S CANAL ST,2021,22015,9256,google,"c(-87.6383366, 41.8454406)",11010,10,5950887.20362,15406.741689,11
11,5 LPR on Existing Cameras: Various Locations,W 26TH ST & S CANAL ST,2021,10971,9257,google,"c(-87.6383366, 41.8454406)",11010,10,5950887.20362,15406.741689,11
22,Arterial Street Bump Outs Menu,W 26TH ST & S KOLIN AVE,2021,31861.26,19139,google,"c(-87.7326475, 41.8441397)",22006,6,4355602.51381,9179.66097863,22
22,Arterial Street Bump Outs Menu,W 26TH ST & S KOLIN AVE,2022,15779.715,19195,google,"c(-87.7326475, 41.8441397)",22006,6,4355602.51381,9179.66097863,22
22,Street Lighting,W 27TH ST & S CENTRAL PARK AVE,2011,3500,18665,google,"c(-87.7147225, 41.8425478)",22009,9,1772392.00919,5325.9660397,22
22,Street Lighting,W 27th ST & S KOLIN AV,2010,500,18649,google,"c(-87.7330074, 41.8423035)",22006,6,4355602.51381,9179.66097863,22
22,Street Lighting,W 27TH ST & S LAWNDALE AVE,2011,3500,18663,google,"c(-87.7171819, 41.8425136)",22025,25,2222487.12237,5999.44565066,22
22,Traffic Signals,W 27TH ST & S PULASKI RD,2011,350000,18668,google,"c(-87.7245007, 41.8424088)",22024,24,2335627.41883,7338.97220943,22
11,Street Traffic Circle Menu,W 28TH PL & S PRINCETON AVE,2021,15746.2857142857,9311,google,"c(-87.6342151, 41.8425711)",11014,14,1314779.37308,5500.93547003,11
11,Street Traffic Circle Menu,W 28TH PL & S WELLS ST,2021,15746.2857142857,9311,google,"c(-87.6330024, 41.8425898)",11036,36,1055842.63494,4506.54204725,11
22,Street Lighting,W 28th ST & S KOLIN AV,2010,1000,18648,google,"c(-87.7329687, 41.8404672)",22005,5,3866601.43112,8798.78707757,22
22,Street Traffic Circle Menu,W 28TH ST & S KOMENSKY AVE,2020,3448.725,19109,google,"c(-87.7256552, 41.8405379)",22024,24,2335627.41883,7338.97220943,22
22,Street Lighting,W 28TH ST & S LAWNDALE AVE,2011,3500,18667,google,"c(-87.7171365, 41.8406823)",22007,7,2188943.62492,8115.73843359,22
11,Viaduct Improvement Menu,W 29TH ST & S CANAL ST,2018,14045.59,9154,google,"c(-87.6382291, 41.8417982)",11030,30,5122856.73673,13416.0916311,11
11,High Definition Camera Menu,W 29TH ST & S POPLAR AVE,2016,27011,9033,google,"c(-87.6497062, 41.8413428)",11004,4,3965011.94713,9610.17478986,11
11,Street Traffic Circle Menu,W 29TH ST & S SHIELDS AVE,2021,15746.2857142857,9311,google,"c(-87.6353849, 41.8411132)",11014,14,1314779.37308,5500.93547003,11
11,Street Traffic Circle Menu,W 29TH ST & S WELLS ST,2021,15746.2857142857,9311,google,"c(-87.6329593, 41.8411452)",11036,36,1055842.63494,4506.54204725,11
22,Street Lighting,W 30TH ST & S LAWNDALE AVE,2011,3500,18664,google,"c(-87.7170747, 41.8388502)",22007,7,2188943.62492,8115.73843359,22
11,Street Traffic Circle Menu,W 30TH ST & S SHIELDS AVE,2021,15746.2857142857,9311,census,"c(-87.635351753, 41.839667209)",11014,14,1314779.37308,5500.93547003,11
11,Sidewalk Menu,W 31ST PL & S BENSON ST,2019,32208.24,9189,census,"c(-87.660801659, 41.836941725)",11011,11,3402542.77964,8282.9491388,11
11,Alley Apron Menu,W 31ST PL & S RACINE AV (1200 W),2011,11958,8759,google,"c(-87.653539, 41.73635)",21048,48,1980719.27729,6632.67972,21
11,Design and installation of left turn arrows at S. Halsted St. & W. 31st St. (Ward 11),W 31ST ST & S HALSTED ST,2022,154406,9338,google,"c(-87.6462631, 41.8380306)",11022,22,1982476.77332,5977.18969154,11
22,Traffic Signal LED,W 31ST ST & S KEELER AVE,2012,20000,18710,google,"c(-87.7292069, 41.8368227)",22016,16,20211090.0728,18469.6225235,22
22,In-Road State Law Stop For Pedestrians Signs Menu,W 31ST ST & S KILDARE AVE,2020,300,19074,google,"c(-87.7316513, 41.8367901)",22016,16,20211090.0728,18469.6225235,22
22,In-Road State Law Stop For Pedestrians Signs Menu,W 31ST ST & S KILDARE AVE,2020,175,19075,google,"c(-87.7316513, 41.8367901)",22016,16,20211090.0728,18469.6225235,22
11,High Definition Camera Menu,W 31ST ST & S LITUANICA AVE,2016,27011,9033,census,"c(-87.648701798, 41.8380150350001)",11008,8,2144627.41866,7414.08288077,11
11,In-Road State Law Stop,W 31ST ST & S LOWE AVE,2014,600,8902,google,"c(-87.6426246, 41.8380787)",11022,22,1982476.77332,5977.18969154,11
11,Arterial Street Bump Outs Menu,W 31ST ST & S QUINN ST,2022,65898.58,9329,google,"c(-87.64812, 41.8380026)",11005,5,2690932.22331,7056.5975747,11
22,Installation of Rectangular Rapid Flashing Beacons on W. 31st St. at S. Ridgeway Ave.,W 31ST ST & S RIDGEWAY AVE,2021,74542.56,19143,google,"c(-87.7182279, 41.8369855)",22010,10,9027011.4691,12704.9299023,22
22,Installation of Rectangular Rapid Flashing Beacons on W. 31st St. at S. Ridgeway Ave.,W 31ST ST & S RIDGEWAY AVE,2022,18186.3,19199,google,"c(-87.7182279, 41.8369855)",22010,10,9027011.4691,12704.9299023,22
3,Left-Turn Arrow Menu,W 31ST ST & S STATE ST,2018,35000,2975,google,"c(-87.6267733, 41.8382957)",03041,41,5920928.29193,10299.8331427,3
11,Viaduct Improvement Menu,W 31ST ST & S STEWART AVE,2017,34500,9100,google,"c(-87.6363734, 41.8381725)",11020,20,1567614.52802,5611.11836073,11
11,4 POD Cameras; 1 LPR on Existing Camera: Various Locations,W 31ST ST & S WALLACE ST,2021,22015,9256,google,"c(-87.6414034, 41.838093)",11020,20,1567614.52802,5611.11836073,11
11,5 LPR on Existing Cameras: Various Locations,W 31ST ST & S WALLACE ST,2021,10971,9257,google,"c(-87.6414034, 41.838093)",11020,20,1567614.52802,5611.11836073,11
11,4 POD Cameras; 1 LPR on Existing Camera: Various Locations,W 31ST ST & S WENTWORTH AVE,2021,22015,9256,google,"c(-87.6316917, 41.838284)",11036,36,1055842.63494,4506.54204725,11
11,High Definition Camera Menu,W 32ND ST & S LITUANICA AVE,2016,27011,9033,census,"c(-87.648665619, 41.8364271790001)",11005,5,2690932.22331,7056.5975747,11
11,Street Bump Outs Menu,W 32ND ST & S PRINCETON AVE,2021,52500,9285,google,"c(-87.6340611, 41.836349)",11032,32,3253377.69198,8917.19129865,11
11,Street Traffic Circle Menu,W 32ND ST & S SHIELDS AVE,2021,15746.2857142857,9311,census,"c(-87.635271355, 41.8363709010001)",11032,32,3253377.69198,8917.19129865,11
12,2 LPR on Existing Cameras: 1586 W 33rd St; 3109 S Archer Ave,W 33RD ST & S ASHLAND AVE,2021,10971,10256,google,"c(-87.6655566, 41.8332538)",12009,9,5566992.86798,11205.4038526,12
22,Street Bump Outs Menu,W 33RD ST & S PULASKI RD,2022,8962.43,19223,google,"c(-87.7242743, 41.8332817)",22016,16,20211090.0728,18469.6225235,22
11,Viaduct Improvement Menu,W 33RD ST & S STEWART AVE,2017,43500,9101,census,"c(-87.635886398, 41.8345378320001)",11032,32,3253377.69198,8917.19129865,11
11,High Definition Camera Menu,W 35TH ST & S RACINE AVE,2016,27011,9033,google,"c(-87.6557497, 41.8306182)",11025,25,18576586.2679,21816.99972,11
11,POD CAMERA,W 35TH ST & S SHIELDS AVE,2019,24776,9185,census,"c(-87.6351427179999, 41.830895814)",11032,32,3253377.69198,8917.19129865,11
11,4 POD Cameras; 1 LPR on Existing Camera: Various Locations,W 35TH ST & S WALLACE ST,2021,22015,9256,google,"c(-87.6412335, 41.8308152)",11023,23,2036347.36355,6499.91093389,11
11,5 LPR on Existing Cameras: Various Locations,W 35TH ST & S WALLACE ST,2021,10971,9257,google,"c(-87.6412335, 41.8308152)",11023,23,2036347.36355,6499.91093389,11
11,High Definition Camera Menu,W 36TH ST & S LITUANICA AVE,2016,27011,9033,census,"c(-87.647680747, 41.8286567370001)",11025,25,18576586.2679,21816.99972,11
12,Alley Resurface Menu,W 37TH PLDEAD ENDS ST LOUIS AVE & S HOMAN AVE,2011,12403,9746,google,"c(-87.7099848, 41.758357)",17030,30,2372580.64674,6934.79435982,17
11,Viaduct Improvement Menu,W 37TH ST & S CANAL ST,2018,9508,9149,census,"c(-87.637763685, 41.8272135980001)",11029,29,5402585.53468,10635.2929454,11
11,Street Resurface Menu,W 37TH ST & S MORGAN ST (1000 W)Dead End (1221 W),2011,9065,8796,google,"c(-87.6511068, 41.8694491)",11007,7,7992689.64333,14820.057152,11
12,Alley Apron Menu,W 38TH PL & S ST LOUIS AV (3500 W),2011,7275,9739,google,"c(-87.7097375, 41.7436735)",18021,21,3789756.00629,9638.55818604,18
12,Alley Apron Menu,W 42ND ST & S FAIRFIELD AV (2732 W),2011,29534,9742,google,"c(-87.6932641, 41.8177695)",12013,13,3207301.25239,8164.62150252,12
11,4 POD Cameras; 1 LPR on Existing Camera: Various Locations,W 43RD ST & S HALSTED ST,2021,22015,9256,google,"c(-87.6456907, 41.814821)",11013,13,3078890.66583,7980.45465762,11
11,5 LPR on Existing Cameras: Various Locations,W 43RD ST & S HALSTED ST,2021,10971,9257,google,"c(-87.6456907, 41.814821)",11013,13,3078890.66583,7980.45465762,11
11,Bollard Menu,W 43RD ST & S WALLACE ST,2021,1572.35,9264,google,"c(-87.6412133, 41.8153293)",11012,12,3969114.43375,9511.91847705,11
12,Alley Apron Menu,W 44TH ST & S ROCKWELL ST (2600 W),2011,9756,9743,google,"c(-87.6878715, 41.7422319)",18026,26,3243660.52038,8938.27788189,18
11,Pavement Markings Menu,W 44TH ST & S WALLACE ST,2021,22000,9275,google,"c(-87.640792, 41.8135129)",11012,12,3969114.43375,9511.91847705,11
11,Viaduct Improvement Menu,W 45TH ST & S STEWART AVE,2021,39784.82,9313,google,"c(-87.6357405, 41.8126218)",03005,5,10194217.1038,17865.3282639,3
3,Pavement Markings,W 46TH PL & S SHIELDS AVE,2012,300,2762,census,"c(-87.634788968, 41.8102255540001)",03005,5,10194217.1038,17865.3282639,3
15,Street Traffic Circle Menu,W 46TH ST & S WOOD ST,2016,14832.52,13587,google,"c(-87.6698732, 41.8103729)",15013,13,2842532.57918,7962.86940602,15
22,Pavement Markings Menu,W 47TH ST & S LA CROSSE AVE,2022,6300,19204,google,"c(-87.7443813, 41.8076182)",22001,1,2662708.87812,6659.64204574,22
3,Miscellaneous-CDOT,W 47th ST & S WENTWORTH AV,2010,286000,2704,google,"c(-87.6308447, 41.8091411)",03001,1,10473237.0263,15826.7191762,3
3,Street Traffic Circle Menu,W 47TH ST & S WENTWORTH AVE,2019,15700,3058,google,"c(-87.6308447, 41.8091411)",03001,1,10473237.0263,15826.7191762,3
16,Street Speed Hump Menu,W 50TH PL & S OAKLEY AV (2300 W)Dead End (3766 W),2011,3700,14222,google,"c(-87.6833119, 41.8504917)",25005,5,4697431.34942,13923.1915045,25
20,Street Lighting,W 50TH ST & S PEORIA ST,2011,3000,17127,google,"c(-87.6478188, 41.803365)",20002,2,4389498.10439,9287.84153651,20
14,Sidewalk Menu,W 50TH ST & S TRIPP AVE,2022,4948.92,12999,google,"c(-87.7295453, 41.8022996)",14008,8,3076327.28988,9129.45337838,14
16,Street Resurface Menu,W 51ST PL & S HOYNE AV (2100 W)Dead End (2127 W),2011,34954,14209,google,"c(-87.6783292, 41.8539812)",25030,30,1452798.72716,5035.22500015,25
16,Pavement Markings,W 51ST ST & S LEAVITT ST,2013,1100,14300,google,"c(-87.6790843, 41.8011696)",16007,7,5077493.63614,10315.2077517,16
16,Bollard Menu,W 53RD ST & S DAMEN AVE,2022,1668.935,14658,google,"c(-87.6744118, 41.7976139)",16007,7,5077493.63614,10315.2077517,16
23,Street Bump Outs Menu,W 53RD ST & S HARLEM AVE,2021,5043.98,20522,census,"c(-87.8017147909999, 41.795761999)",NA,NA,NA,NA,NA
23,Street Bump Outs Menu,W 53RD ST & S HARLEM AVE,2022,7563.23,20599,census,"c(-87.8017147909999, 41.795761999)",NA,NA,NA,NA,NA
3,Street Light Pole for High Definition Camera Menu,W 53RD ST & S PRINCETON AVE,2021,3000,3129,google,"c(-87.6330901, 41.7981592)",03036,36,3071397.31771,10144.2270181,3
16,Street Resurface Menu,W 54TH ST & S HOYNE AV (2100 W)Dead End (2130 W),2011,46285,14212,google,"c(-87.6783292, 41.8539812)",25030,30,1452798.72716,5035.22500015,25
23,Arterial Street Bump Outs Menu,W 55TH ST & S MAYFIELD AVE,2022,55044.33,20565,google,"c(-87.7696236, 41.7925907)",23022,22,3470666.11696,9680.91878502,23
13,In-Road State Law Stop,W 55TH ST & S MEADE AVE,2014,950,10853,census,"c(-87.774500153, 41.7924978500001)",23022,22,3470666.11696,9680.91878502,23
13,Floodlight Menu,W 55TH ST & S MULLIGAN AVE,2021,950,11415,google,"c(-87.7805188, 41.7905292)",13033,33,2222028.71608,7327.69624312,13
13,Street Traffic Circles Menu,W 56th ST & S KARLOV AV,2005,10000,10415,census,"c(-87.725533905, 41.7904637870001)",13015,15,3094503.10408,7634.73398921,13
13,Street Traffic Circles Menu,W 56th ST & S KENNETH AV,2007,12000,10566,google,"c(-87.7341238, 41.7912265)",13007,7,1792875.17956,7366.60732817,13
13,Street Traffic Circles Menu,W 57th ST & S KILBOURN AV,2007,12000,10565,google,"c(-87.735298, 41.789399)",13012,12,4659869.25096,9727.07676872,13
13,Street Traffic Circles Menu,W 57th ST & S SPRINGFIELD AV,2007,12000,10573,google,"c(-87.7205867, 41.7886981)",13003,3,2217944.67954,6970.27353904,13
13,Street Traffic Circles Menu,W 58th ST & S KOLMAR AV,2007,12000,10564,google,"c(-87.7364687, 41.7876832)",13012,12,4659869.25096,9727.07676872,13
13,Speed Indicator Signs,W 58TH ST & S MULLIGAN AVE,2021,14000,11512,google,"c(-87.7803857, 41.7868582)",13022,22,2349846.96343,6691.76980927,13
13,Street Traffic Circles Menu,W 58th ST & S TRIPP AV,2007,12000,10561,google,"c(-87.7291265, 41.7876872)",13040,40,1683204.279,5999.60047355,13
15,Street Traffic Circles Menu,W 58th ST & S WINCHESTER AV,2009,6623,13300,google,"c(-87.686321, 41.7883519)",16011,11,5157475.55988,12069.9273376,16
23,1 Mural Project - 59th Street & Central Park,W 59TH ST & S CENTRAL PARK AVE,2022,50000,20548,google,"c(-87.7133824, 41.786085)",23007,7,2451703.36215,8643.49165458,23
23,In-Road State Law Stop,W 59TH ST & S HOMAN AVE,2013,950,19835,google,"c(-87.7082076, 41.7861766)",23013,13,2387154.40616,6650.74111333,23
13,Miscellaneous Other,W 59TH ST & S KOLIN AVE,2013,174,10809,google,"c(-87.731515, 41.785843)",13040,40,1683204.279,5999.60047355,13
13,In-Road State Law Stop,W 59TH ST & S KOLIN AVE,2014,776,10852,google,"c(-87.731515, 41.785843)",13040,40,1683204.279,5999.60047355,13
16,Traffic Equipment,W 59TH ST & S RACINE AVE,2013,1425,14362,google,"c(-87.6546917, 41.7868881)",16014,14,3295789.9461,8639.21722944,16
16,Traffic Equipment,W 59TH ST & S RACINE AVE,2014,975,14401,google,"c(-87.6546917, 41.7868881)",16014,14,3295789.9461,8639.21722944,16
23,In-Road State Law Stop,W 59TH ST & S SPAULDING AVE,2013,950,19836,google,"c(-87.7057783, 41.7862192)",23015,15,2027483.97345,6629.71211037,23
13,Street Traffic Circles Menu,W 60th ST & S KOLIN AV,2008,16517,10597,google,"c(-87.731476, 41.7841017)",13040,40,1683204.279,5999.60047355,13
13,Street Traffic Circles Menu,W 60th ST & S TRIPP AV,2007,12000,10572,google,"c(-87.7289415, 41.7840509)",13016,16,1412056.70115,5653.56095715,13
23,Miscellaneous-CDOT,W 60th ST & SRRAGANSETT AV,2008,1200,19433,google,"c(-87.7814749, 41.7831708)",13018,18,2772390.02522,7979.55442685,13
13,Street Traffic Circles Menu,W 61st PL & S HAMLIN,2006,10000,10478,google,"c(-87.7179303, 41.7815259)",23032,32,3019201.44554,8023.23279971,23
13,Street Traffic Circles Menu,W 61st ST & S KARLOV AV,2007,12000,10568,google,"c(-87.7253002, 41.78226)",23030,30,2988522.9006,8327.75797422,23
13,Street Traffic Circles Menu,W 61st ST & S KEELER AV,2007,12000,10569,google,"c(-87.727739, 41.7822344)",23010,10,3265825.33868,10305.5476366,23
13,Street Traffic Circles Menu,W 61st ST & S KILBOURN AV,2006,10000,10479,google,"c(-87.7350801, 41.7822213)",13014,14,2481291.81945,8014.1742881,13
13,Street Traffic Circles Menu,W 61st ST & S MONITOR AV,2007,12000,10570,census,"c(-87.767971856, 41.781607976)",13008,8,2125839.72747,7575.76861501,13
13,Floodlight Menu,W 61ST ST & S MULLIGAN AVE,2021,950,11416,census,"c(-87.780176234, 41.7813667820001)",13018,18,2772390.02522,7979.55442685,13
13,Street Traffic Circles Menu,W 62nd PL & S SPRINGFIELD AV,2007,3000,10558,census,"c(-87.7203321709999, 41.779606072)",23032,32,3019201.44554,8023.23279971,23
15,In-Road State Law Stop,W 62ND ST & S DAMEN AVE,2015,600,13480,census,"c(-87.673950711, 41.7811657880001)",16003,3,5817624.89187,11745.5119596,16
13,Street Traffic Circles Menu,W 62nd ST & S KOLIN AV,2008,15779,10598,google,"c(-87.731293, 41.7803862)",13023,23,1550594.21097,5324.76897233,13
13,Street Traffic Circles Menu,W 62nd ST & S MENARD AV,2007,12000,10562,census,"c(-87.766677452, 41.779795006)",13017,17,1823184.14988,7568.74949487,13
23,Sidewalk Menu,W 63RD PL & S SAYRE AVE,2019,3927.26,20378,google,"c(-87.7959358, 41.7765633)",23018,18,7389228.0059,12632.6586977,23
13,Traffic Signals,W 63rd ST & S CICERO AV,2010,12000,10717,google,"c(-87.7423847, 41.7784977)",23008,8,37466929.6598,24643.3812586,23
16,In-Road State Law Stop For Pedestrians Signs Menu,W 63RD ST & S CLAREMONT AVE,2016,600,14454,google,"c(-87.6822949, 41.7791932)",16021,21,4283194.20099,10458.7280469,16
15,Miscellaneous-CDOT,W 63rd ST & S HOMAN AV,2008,1300,13193,google,"c(-87.7079828, 41.7788895)",23017,17,2415496.67047,7952.68843076,23
13,Miscellaneous CDOT Projects,W 63RD ST & S MENARD AVE,2018,600,11144,census,"c(-87.7666050939999, 41.7779538980001)",13017,17,1823184.14988,7568.74949487,13
13,In-Road State Law Stop For Pedestrians Signs Menu,W 63RD ST & S MENARD AVE,2020,350,11370,census,"c(-87.7666050939999, 41.7779538980001)",13017,17,1823184.14988,7568.74949487,13
13,In-Road State Law Stop,W 63RD ST & S NASHVILLE AVE,2014,550,10851,census,"c(-87.7861497869999, 41.777608188)",13031,31,2140113.13767,7987.80363678,13
13,In-Road State Law Stop,W 63RD ST & S NORMANDY AVE,2014,950,10854,google,"c(-87.7885791, 41.7775785)",13031,31,2140113.13767,7987.80363678,13
15,Street Lighting,W 63rd ST & S WASHTENAW AV,2008,1000,13219,google,"c(-87.6909409, 41.7791628)",16018,18,1767831.74171,5983.20961678,16
23,Traffic Signals,W 63rd ST & SRRAGANSETT AV,2005,75000,19263,google,"c(-87.7812489, 41.7776852)",13018,18,2772390.02522,7979.55442685,13
13,Street Resurface Menu,W 64TH PL & S KILBOURN AV (4500 W)Dead End (4526 W),2011,31700,10766,google,"c(-87.7357951, 41.8077224)",14002,2,21676579.7997,19383.4254643,14
15,Street Traffic Circle Menu,W 64TH ST & S HERMITAGE AVE,2020,10772.94,13735,google,"c(-87.6678551, 41.7775991)",15018,18,2257080.15254,7931.26484389,15
15,Street Traffic Circle Menu,W 64TH ST & S HONORE ST,2020,10772.94,13735,google,"c(-87.6702571, 41.7775674)",15024,24,2321828.84713,6611.79032333,15
13,Street Traffic Circles Menu,W 64th ST & S KEATING AV,2007,12000,10567,google,"c(-87.7448342, 41.9095832)",37022,22,6162252.40393,13557.4778373,37
13,Street Resurface Menu,W 64TH ST & S KILBOURN AV (4500 W)Dead End (4531 W),2011,47591,10773,google,"c(-87.7357951, 41.8077224)",14002,2,21676579.7997,19383.4254643,14
13,Street Traffic Circles Menu,W 64th ST & S KNOX AV,2006,10000,10482,google,"c(-87.7131024, 41.7769734)",23011,11,2760637.56498,7018.01805837,23
13,Street Traffic Circles Menu,W 64th ST & S KOLIN AV,2007,12000,10563,census,"c(-87.731254205, 41.7767398920001)",13035,35,1651013.77135,7292.54570839,13
