ward,type,location,year,est_cost,id,start_location,end_location,lat_1,lon_1,query_1,lat_2,lon_2,query_2,geometry,ward_locate,precinct_locate,ward_precinct_locate
15,Sidewalk Menu,S TALMAN AV-- W 61 ST (6100 S) -to- W 61 ST (6100 S),2005,12500,12295,S TALMAN AV AND W 61st ST,S TALMAN AV AND W 61st ST,41.7828096,-87.689831,google,41.7828096,-87.689831,google,"c(-87.689831, 41.7828096)",15,22,15022
11,Curb & Gutter Menu,ON S THROOP ST FROM W 31 ST (3100 S) TO W 31 PL (3132 S),2013,21797,8387,S THROOP ST and W 31st ST,S THROOP ST and W 31st PL,41.8369664,-87.6584015,google,41.8369664,-87.6584015,google,"c(-87.6584015, 41.8369664)",11,11,11011
11,Street Speed Hump Menu,ON S THROOP ST FROM W 31ST ST (3100 S) TO W 31ST PL (3130 S),2021,2350,8757,S THROOP ST and W 31ST ST,S THROOP ST and W 31ST PL,41.8369664,-87.6584015,google,41.8369664,-87.6584015,google,"c(-87.6584015, 41.8369664)",11,11,11011
19,Street Resurface Menu,S TRUMBULL AV-- W 113 ST (11300 S) -to- Dead End (11317 S),2005,16788,15288,S TRUMBULL AV AND W 113th ST,S TRUMBULL AV AND Dead End,41.68775968600005,-87.70676907099994,census,NA,NA,google,"c(-87.7067690709999, 41.687759686)",19,8,19008
34,Street Speed Hump Menu,S UNION AV-- W 120 ST (12000 S) -to- W 121 ST (12100 N) 2,2007,3300,27366,S UNION AV AND W 120th ST,S UNION AV AND W 121st ST,41.6760213,-87.6394458,google,NA,NA,google,"c(-87.6394458, 41.6760213)",34,16,34016
11,Sidewalk Menu,ON S UNION AVE FROM W 44 ST (4400 S) TO W 44 ST (4400 S),2012,1449,8339,S UNION AVE and W 44th ST,S UNION AVE and W 44th ST,41.81439819700006,-87.64326289099995,census,41.81439819700006,-87.64326289099995,census,"c(-87.6432628909999, 41.8143981970001)",11,15,11015
16,Street Resurfacing Menu,ON S UNION AVE FROM W 61 ST (6100 S) TO W 61 PL (6132 S),2013,64844,13479,S UNION AVE and W 61st ST,S UNION AVE and W 61st PL,41.7825211,-87.6425562,google,41.7825211,-87.6425562,google,"c(-87.6425562, 41.7825211)",16,25,16025
3,Street Lighting,S VERNON AV-- E 43 ST (4300 S) -to- Dead End (4319 S),2006,42500,2408,S VERNON AV AND E 43rd ST,S VERNON AV AND Dead End,41.8166447,-87.6152702,google,NA,NA,google,"c(-87.6152702, 41.8166447)",3,16,03016
21,Sidewalk Menu,ON S VINCENNES AVE FROM W 92ND ST (9200 S) TO W 92ND PL (9230 S),2021,13257.13,17345,S VINCENNES AVE and W 92ND ST,S VINCENNES AVE and W 92ND PL,41.72686917000004,-87.64862943999998,census,41.72686917000004,-87.64862943999998,census,"c(-87.64862944, 41.72686917)",21,10,21010
3,Sidewalk Menu,ON S WABASH AVE FROM E 22ND ST TO E 23RD ST,2015,1,2734,S WABASH AVE and E 22ND ST,S WABASH AVE and E 23RD ST,NA,NA,google,41.851095,-87.6254599,google,"c(-87.6254599, 41.851095)",2,20,02020
2,Sidewalk Menu,ON S WABASH AVE FROM E 24 ST (2400 S) TO E 24 PL (2432 S),2012,29712,1858,S WABASH AVE and E 24th ST,S WABASH AVE and E 24th PL,41.848172,-87.6253715,google,41.848172,-87.6253715,google,"c(-87.6253715, 41.848172)",2,20,02020
11,Sidewalk Menu,ON S WALLACE ST FROM W 46 ST (4600 S) TO W 46 ST (4600 S),2012,17547,8352,S WALLACE ST and W 46th ST,S WALLACE ST and W 46th ST,41.810768,-87.6407186,google,41.810768,-87.6407186,google,"c(-87.6407186, 41.810768)",11,12,11012
21,Sidewalk Menu,ON S WALLACE ST FROM W 91 ST (9100 S) TO W 91 ST (9100 S),2012,3787,16902,S WALLACE ST and W 91st ST,S WALLACE ST and W 91st ST,41.7288358,-87.6385488,google,41.7288358,-87.6385488,google,"c(-87.6385488, 41.7288358)",21,59,21059
12,Curb/Gutter Menu,S WASHTENAW AV-- W 24 ST (2400 S) -to- W 24 PL (2420 S),2006,26811,8875,S WASHTENAW AV AND W 24th ST,S WASHTENAW AV AND W 24th PL,41.8476994,-87.6928497,google,41.8476994,-87.6928497,google,"c(-87.6928497, 41.8476994)",12,18,12018
12,Street Light Residential Staggered Piggy Back Menu,ON S WASHTENAW AVE FROM W 24TH ST (2400 S) TO W 24TH PL (2420 S),2016,58333.3333333333,40843,S WASHTENAW AVE and W 24TH ST,S WASHTENAW AVE and W 24TH PL,41.8476994,-87.6928497,google,41.8476994,-87.6928497,google,"c(-87.6928497, 41.8476994)",12,18,12018
19,Street Resurfacing Menu (1-5),ON S WASHTENAW AVE FROM W 101ST ST (10100 S) TO W MONSIGNOR MCELLIGOTT AVE (10200 S),2020,55763.39,15812,S WASHTENAW AVE and W 101ST ST,S WASHTENAW AVE and W MONSIGNOR MCELLIGOTT AVE,41.7099552,-87.6891298,google,NA,NA,google,"c(-87.6891298, 41.7099552)",19,45,19045
12,Sidewalk Menu,ON S WESTERN AVE FROM W 47 ST (4700 S) TO W 47 ST (4700 S),2012,30675,9212,S WESTERN AVE and W 47th ST,S WESTERN AVE and W 47th ST,41.8084234,-87.684422,google,41.8084234,-87.684422,google,"c(-87.684422, 41.8084234)",12,17,12017
6,Sidewalk Menu,S WILLIAMS AV-- Dead End (9160 S) -to- E 92 ST (9200 S),2010,46357,4501,S WILLIAMS AV AND Dead End,S WILLIAMS AV AND E 92nd ST,NA,NA,google,41.7272975,-87.6185259,google,"c(-87.6185259, 41.7272975)",6,9,06009
18,Sidewalk Menu,S WINCHESTER AV-- Dead End (7552 S) -to- W 76 ST (7600 S),2009,44989,14711,S WINCHESTER AV AND Dead End,S WINCHESTER AV AND W 76th ST,NA,NA,google,41.7557045,-87.6720759,google,"c(-87.6720759, 41.7557045)",18,20,18020
12,Sidewalk Menu,ON S WOOD ST FROM W 34TH ST (3400 S) TO W 34TH PL (3430 S),2015,4109,9349,S WOOD ST and W 34TH ST,S WOOD ST and W 34TH PL,41.8313558,-87.6704198,google,41.8313558,-87.6704198,google,"c(-87.6704198, 41.8313558)",11,29,11029
8,Street Resurfacing Menu,ON S WOODLAWN AVE FROM E 82ND PL (8231 S) TO E 82ND ST (8200 S),2021,37698.5,6175,S WOODLAWN AVE and E 82ND PL,S WOODLAWN AVE and E 82ND ST,41.74590735600003,-87.59535789299997,census,41.74590735600003,-87.59535789299997,census,"c(-87.595357893, 41.745907356)",8,29,08029
8,Street Resurfacing Menu,ON S WOODLAWNAVE FROM E 82ND PL (8231 S) TO E 82ND ST (8200 S),2021,8823.955,40612,S WOODLAWNAVE and E 82ND PL,S WOODLAWNAVE and E 82ND ST,41.7449906,-87.5953267,google,41.7449906,-87.5953267,google,"c(-87.5953267, 41.7449906)",8,54,08054
34,Street Resurface Menu,S YALE AV-- W 113 ST (11300 S) -to- Dead End (11325 S),2005,17659,27203,S YALE AV AND W 113th ST,S YALE AV AND Dead End,41.6888759,-87.6290121,google,NA,NA,google,"c(-87.6290121, 41.6888759)",34,53,34053
21,Street Lighting,S YALE AV-- W 94 ST (9343 S) -to- Dead End (9386 S),2007,2000,16656,S YALE AV AND W 94th ST,S YALE AV AND Dead End,41.72368139900004,-87.62980028799996,census,NA,NA,google,"c(-87.629800288, 41.723681399)",21,46,21046
21,Street Resurface Menu,S YALE AV-- W 94 ST (9343 S) -to- Dead End (9386 S),2010,12068,16806,S YALE AV AND W 94th ST,S YALE AV AND Dead End,41.72368139900004,-87.62980028799996,census,NA,NA,google,"c(-87.629800288, 41.723681399)",21,46,21046
34,Street Speed Hump Menu,S YALE AV-- W 120 ST (12000 S) -to- W 120 ST (12000 S) 2,2009,3500,27505,S YALE AV AND W 120th ST,S YALE AV AND W 120th ST,41.676138191000064,-87.62861040099995,census,41.676138191000064,-87.62861040099995,census,"c(-87.6286104009999, 41.6761381910001)",9,18,09018
14,Sidewalk Menu,ON SACRAMENTO FROM W 54 ST (5400 S) TO W 55 ST (5500 S),2012,1043,11669,SACRAMENTO and W 54th ST,SACRAMENTO and FROM W 54th ST TO W 55th ST,41.79542834800003,-87.69872929599995,census,NA,NA,google,"c(-87.698729296, 41.795428348)",14,26,14026
33,Street Light Residential,ON SACRAMENTO FROM W IRVING PARK RD (4000 N) TO W BERTEAU AV (4200 N),2012,144000,26800,SACRAMENTO and W IRVING PARK RD,SACRAMENTO and FROM W IRVING PARK RD TO W BERTEAU AV,41.95395260600003,-87.70312705299995,census,NA,NA,google,"c(-87.7031270529999, 41.953952606)",33,25,33025
23,Street Resurface Menu,SSHVILLE AV-- W 59 ST (5900 S) -to- W 59 ST (5900 S),2006,11969,18052,SSHVILLE AV AND W 59th ST,SSHVILLE AV AND W 59th ST,41.7849217,-87.7864175,google,41.7849217,-87.7864175,google,"c(-87.7864175, 41.7849217)",23,36,23036
43,Miscellaneous-CDOT,State & North & Astor,2009,332164,34572,State & North,State & Astor,NA,NA,google,41.9078216,-87.6275552,google,"c(-87.6275552, 41.9078216)",43,18,43018
1,Street Light Upgrade,ON STAVE FROM W ARMITAGE AV (2000 N) TO W FRANCIS PL (2064 N),2012,700,472,STAVE and W ARMITAGE AV,STAVE and W FRANCIS PL,NA,NA,google,41.919349416000045,-87.69425114199998,census,"c(-87.694251142, 41.919349416)",1,13,01013
23,Street Resurface Menu,STCHEZ AV-- W 60 ST (6000 S) -to- W 60 ST (6000 S),2009,13533,18305,STCHEZ AV AND W 60th ST,STCHEZ AV AND W 60th ST,41.7841922,-87.7179979,google,41.7841922,-87.7179979,google,"c(-87.7179979, 41.7841922)",13,20,13020
9,Street Lighting,W 100 ST-- Dead End (409 W) -to- S NORMAL AV (500 W),2010,800,6552,W 100th ST AND Dead End,W 100th ST AND S NORMAL AV,NA,NA,google,41.7115711,-87.6356711,google,"c(-87.6356711, 41.7115711)",9,21,09021
21,Sidewalk Menu,W 101 PL-- S ELIZABETH ST (1232 W) -to- Dead End (1246 W),2007,25815,16623,W 101st PL AND S ELIZABETH ST,W 101st PL AND Dead End,41.7090312,-87.6537646,google,NA,NA,google,"c(-87.6537646, 41.7090312)",21,20,21020
21,Pole Painting,W 101 PL-- S ELIZABETH ST (1232 W) -to- Dead End (1246 W),2010,400,16822,W 101st PL AND S ELIZABETH ST,W 101st PL AND Dead End,41.7090312,-87.6537646,google,NA,NA,google,"c(-87.6537646, 41.7090312)",21,20,21020
21,Pole Painting,W 102 PL-- S ELIZABETH ST (1232 W) -to- Dead End (1266 W),2010,400,16823,W 102nd PL AND S ELIZABETH ST,W 102nd PL AND Dead End,41.7081276,-87.6537356,google,NA,NA,google,"c(-87.6537356, 41.7081276)",21,20,21020
19,Curb/Gutter Menu,W 102 PL-- S FRANCISCO AV (2900 W) -to- Dead End (2930 W),2007,37963,15359,W 102nd PL AND S FRANCISCO AV,W 102nd PL AND Dead End,41.7071755,-87.6939933,google,NA,NA,google,"c(-87.6939933, 41.7071755)",NA,NA,NA
9,Sidewalk Menu,W 102 PL-- S PRINCETON AV (300 W) -to- Dead End (350 W),2007,55880,6431,W 102nd PL AND S PRINCETON AV,W 102nd PL AND Dead End,41.7079959,-87.6307359,google,NA,NA,google,"c(-87.6307359, 41.7079959)",9,10,09010
19,Street Resurface Menu,W 102 PL-- Dead End (1540 W) -to- S CHARLES ST (1700 W),2008,11061,15425,W 102nd PL AND Dead End,W 102nd PL AND S CHARLES ST,NA,NA,google,41.7072697,-87.6588579,google,"c(-87.6588579, 41.7072697)",19,28,19028
19,Street Resurface Menu,W 102 ST-- S WESTERN AV (2400 W) -to- S WESTERN AV (2400 W),2007,23946,15374,W 102nd ST AND S WESTERN AV,W 102nd ST AND S WESTERN AV,41.7081815,-87.6816646,google,41.7081815,-87.6816646,google,"c(-87.6816646, 41.7081815)",19,35,19035
19,Curb/Gutter Menu,W 102 ST-- S WESTERN AV (2400 W) -to- S WESTERN AV (2400 W),2009,40989,15438,W 102nd ST AND S WESTERN AV,W 102nd ST AND S WESTERN AV,41.7081815,-87.6816646,google,41.7081815,-87.6816646,google,"c(-87.6816646, 41.7081815)",19,35,19035
19,Street Resurfacing Menu,ON W 103RD ST FROM S TALMAN AV (2632 W) TO S TALMAN AV (2640 W),2012,26568,15565,W 103RD ST and S TALMAN AV,W 103RD ST and S TALMAN AV,41.7063983,-87.6877875,google,41.7063983,-87.6877875,google,"c(-87.6877875, 41.7063983)",19,1,19001
34,Street Resurface Menu,W 104 ST-- S NORMAL AV (500 W) -to- Dead End (356 W),2009,40152,27476,W 104th ST AND S NORMAL AV,W 104th ST AND Dead End,41.7051781,-87.6355188,google,NA,NA,google,"c(-87.6355188, 41.7051781)",34,24,34024
34,Street Resurface Menu,W 104 ST-- S WENTWORTH AV (200 W) -to- Dead End (356 W),2010,65512,27556,W 104th ST AND S WENTWORTH AV,W 104th ST AND Dead End,41.7052793,-87.6282329,google,NA,NA,google,"c(-87.6282329, 41.7052793)",34,4,34004
34,Street Resurface Menu,W 106 PL-- S WENTWORTH AV (200 W) -to- S WENTWORTH AV (200 W),2009,53371,27477,W 106th PL AND S WENTWORTH AV,W 106th PL AND S WENTWORTH AV,41.7016322,-87.6281304,google,41.7016322,-87.6281304,google,"c(-87.6281304, 41.7016322)",34,18,34018
34,Sidewalk Menu,W 107 ST-- S EGGLESTON AV (432 W) -to- S EGGLESTON AV (432 W),2009,2787,27467,W 107th ST AND S EGGLESTON AV,W 107th ST AND S EGGLESTON AV,41.699749,-87.634159,google,41.699749,-87.634159,google,"c(-87.634159, 41.699749)",34,22,34022
19,Curb/Gutter Menu,W 107 ST-- S PROSPECT AV (1620 W) -to- S PROSPECT AV (1620 W),2009,4993,15442,W 107th ST AND S PROSPECT AV,W 107th ST AND S PROSPECT AV,41.699396,-87.6621501,google,41.699396,-87.6621501,google,"c(-87.6621501, 41.699396)",19,43,19043
34,Street Speed Hump Menu,W 108 ST-- S PRINCETON AV (300 W) -to- Dead End (350 W) 2,2007,3300,27373,W 108th ST AND S PRINCETON AV,W 108th ST AND Dead End,41.6979634,-87.6304499,google,NA,NA,google,"c(-87.6304499, 41.6979634)",34,27,34027
34,Sidewalk Menu,W 110 PL-- S MORGAN ST (1000 W) -to- Dead End (1044 W),2007,88797,27339,W 110th PL AND S MORGAN ST,W 110th PL AND Dead End,41.6931986,-87.6472705,google,NA,NA,google,"c(-87.6472705, 41.6931986)",34,32,34032
19,Sidewalk Menu,ON W 111TH ST FROM S LAWNDALE AV (3700 W) TO S LAWNDALE AV (3700 W),2012,4335,15550,W 111TH ST and S LAWNDALE AV,W 111TH ST and S LAWNDALE AV,41.6913765,-87.7130599,google,41.6913765,-87.7130599,google,"c(-87.7130599, 41.6913765)",19,4,19004
19,Street Speed Hump Menu,W 114 ST-- S WESTERN AV (2400 W) -to- S WESTERN AV (2400 W) 2,2007,3300,15393,W 114th ST AND S WESTERN AV,W 114th ST AND S WESTERN AV,41.6863557,-87.6809317,google,41.6863557,-87.6809317,google,"c(-87.6809317, 41.6863557)",19,63,19063
19,Curb/Gutter Menu,W 117 ST-- S ARTESIAN AV (2432 W) -to- Dead End (1976 W),2010,23202,15478,W 117th ST AND S ARTESIAN AV,W 117th ST AND Dead End,41.6809001,-87.6820365,google,NA,NA,google,"c(-87.6820365, 41.6809001)",19,47,19047
9,Sidewalk Menu,W 126 PL-- S EGGLESTON AV (429 W) -to- Dead End (471 W),2009,56544,6506,W 126th PL AND S EGGLESTON AV,W 126th PL AND Dead End,41.664293,-87.6330145,google,NA,NA,google,"c(-87.6330145, 41.664293)",9,6,09006
9,Street Lighting,W 126 ST-- S STEWART AV (400 W) -to- Dead End (477 W),2009,2000,6517,W 126th ST AND S STEWART AV,W 126th ST AND Dead End,41.6652085,-87.6318428,google,NA,NA,google,"c(-87.6318428, 41.6652085)",9,39,09039
34,Sidewalk Menu,W 129 PL-- S HALSTED ST (800 W) -to- S HALSTED ST (800 W),2009,9619,27471,W 129th PL AND S HALSTED ST,W 129th PL AND S HALSTED ST,41.6584894,-87.6412744,google,41.6584894,-87.6412744,google,"c(-87.6412744, 41.6584894)",34,6,34006
34,Street Resurface Menu - Change Orde,W 129 PL-- S MORGAN ST (1000 W) -to- S MORGAN ST (1000 W),2009,18624,27484,W 129th PL AND S MORGAN ST,W 129th PL AND S MORGAN ST,41.6584141,-87.6461217,google,41.6584141,-87.6461217,google,"c(-87.6461217, 41.6584141)",34,6,34006
25,Street Resurface Menu,W 14 PL-- S RACINE AV (1200 W) -to- S RACINE AV (1200 W),2008,68743,20165,W 14th PL AND S RACINE AV,W 14th PL AND S RACINE AV,41.8624939,-87.6565695,google,41.8624939,-87.6565695,google,"c(-87.6565695, 41.8624939)",25,29,25029
3,Street Resurfacing Menu,ON W 14TH ST FROM S MICHIGAN AVE (100 E) TO S INDIANA AVE (200 E),2017,20480.15,2805,W 14TH ST and S MICHIGAN AVE,W 14TH ST and S INDIANA AVE,41.8167082,-87.62302,google,NA,NA,google,"c(-87.62302, 41.8167082)",3,24,03024
24,Street Resurfacing Menu,ON W 15TH ST FROM S KARLOV AV (4100 W) TO S KEDVALE AV (4132 W) ON W TAYLOR ST FROM S KEELER AV (4200 W) TO S,2013,19029,19646,W 15TH ST FROM S KARLOV AV (4100 W) TO S KEDVALE AV (4132 W) ON W TAYLOR ST and S KARLOV AV TO S KEDVALE AV ON W TAYLOR ST FROM S KEELER AV,W 15TH ST FROM S KARLOV AV (4100 W) TO S KEDVALE AV (4132 W) ON W TAYLOR ST and S KEDVALE AV ON W TAYLOR ST FROM S KEELER AV TO S,41.8694301,-87.6432576,google,NA,NA,google,"c(-87.6432576, 41.8694301)",2,28,02028
24,Street Resurfacing Menu,ON W 18TH ST FROM 3650 W TO S LAWNDALE AVE (3700 W),2021,13062.97,19903,3650 W 18TH ST,W 18TH ST and S LAWNDALE AVE,NA,NA,census,41.8571196,-87.7176049,google,"c(-87.7176049, 41.8571196)",24,6,24006
25,Pole Painting,W 21 ST-- S CARPENTER ST (1040 W) -to- Dead End (2966 W),2005,400,20013,W 21st ST AND S CARPENTER ST,W 21st ST AND Dead End,41.8538574,-87.6530921,google,NA,NA,google,"c(-87.6530921, 41.8538574)",25,23,25023
12,Street Speed Hump Menu,W 22 PL-- S CALIFORNIA AV (2800 W) -to- Dead End (2866 W) 2,2008,3500,9059,W 22nd PL AND S CALIFORNIA AV,W 22nd PL AND Dead End,41.8509944,-87.6954138,google,NA,NA,google,"c(-87.6954138, 41.8509944)",28,29,28029
12,Street Resurface Menu,W 22 PL-- S CALIFORNIA AV (2800 W) -to- S CALIFORNIA AV (2800 W),2010,51321,9146,W 22nd PL AND S CALIFORNIA AV,W 22nd PL AND S CALIFORNIA AV,41.8509944,-87.6954138,google,41.8509944,-87.6954138,google,"c(-87.6954138, 41.8509944)",28,29,28029
25,Street Speed Hump Menu,W 23 PL-- S CANAL ST (440 W) -to- S CANAL ST (440 W) 1,2006,2500,20089,W 23rd PL AND S CANAL ST,W 23rd PL AND S CANAL ST,41.8499864,-87.638437,google,41.8499864,-87.638437,google,"c(-87.638437, 41.8499864)",25,18,25018
25,Street Resurface Menu,W 24 PL-- S WESTERN AV (2400 W) -to- VIADUCT (2450 W),2005,22179,19991,W 24th PL AND S WESTERN AV,W 24th PL AND VIADUCT,41.8474985,-87.685513,google,NA,NA,google,"c(-87.685513, 41.8474985)",25,5,25005
12,Street Resurface Menu,W 24 ST-- S SACRAMENTO AV (3000 W) -to- Dead End (74 W),2006,8702,8899,W 24th ST AND S SACRAMENTO AV,W 24th ST AND Dead End,41.8481967,-87.7002346,google,NA,NA,google,"c(-87.7002346, 41.8481967)",12,1,12001
24,Sidewalk Menu,ON W 24TH ST FROM 2512 W TO S ROCKWELL ST (2600 W),2019,14949.655,41626,2512 W 24TH ST,W 24TH ST and S ROCKWELL ST,NA,NA,census,41.84743,-87.6903787,google,"c(-87.6903787, 41.84743)",12,18,12018
22,Sidewalk Menu,W 31 ST-- S CENTRAL PARK AV (3600 W) -to- S CENTRAL PARK AV (3600 W),2010,17361,17525,W 31st ST AND S CENTRAL PARK AV,W 31st ST AND S CENTRAL PARK AV,41.8370554,-87.714577,google,41.8370554,-87.714577,google,"c(-87.714577, 41.8370554)",22,15,22015
22,Sidewalk Menu,ON W 31ST ST FROM S HOMAN AV (3400 W) TO S HOMAN AV (3400 W),2013,44789,17627,W 31ST ST and S HOMAN AV,W 31ST ST and S HOMAN AV,41.837139,-87.709687,google,41.837139,-87.709687,google,"c(-87.709687, 41.837139)",22,15,22015
22,Sidewalk Menu,W 31 ST-- S KARLOV AV (4100 W) -to- S KARLOV AV (4100 W),2010,4749,17523,W 31st ST AND S KARLOV AV,W 31st ST AND S KARLOV AV,41.8368591,-87.726784,google,41.8368591,-87.726784,google,"c(-87.726784, 41.8368591)",22,27,22027
22,Sidewalk Menu,ON W 31ST ST FROM S KEELER AV (4200 W) TO S KEELER AV (4200 W),2013,27203,17628,W 31ST ST and S KEELER AV,W 31ST ST and S KEELER AV,41.8368227,-87.7292069,google,41.8368227,-87.7292069,google,"c(-87.7292069, 41.8368227)",22,16,22016
22,Sidewalk Menu,ON W 31ST ST FROM S KILDARE AV (4300 W) TO S KILDARE AV (4300 W),2012,43175,17590,W 31ST ST and S KILDARE AV,W 31ST ST and S KILDARE AV,41.8367901,-87.7316513,google,41.8367901,-87.7316513,google,"c(-87.7316513, 41.8367901)",22,16,22016
22,Sidewalk Menu,ON W 31ST ST FROM S SPAULDING AV (3300 W) TO S SPAULDING AV (3300 W),2013,30549,17630,W 31ST ST and S SPAULDING AV,W 31ST ST and S SPAULDING AV,41.8371826,-87.7072592,google,41.8371826,-87.7072592,google,"c(-87.7072592, 41.8371826)",22,15,22015
22,Sidewalk Menu,W 31 ST-- S SPRINGFIELD AV (3900 W) -to- S SPRINGFIELD AV (3900 W),2010,8753,17524,W 31st ST AND S SPRINGFIELD AV,W 31st ST AND S SPRINGFIELD AV,41.8369163,-87.7218999,google,41.8369163,-87.7218999,google,"c(-87.7218999, 41.8369163)",22,10,22010
22,Sidewalk Menu,ON W 31ST ST FROM S ST LOUIS AV (3500 W) TO S ST LOUIS AV (3500 W),2013,49667,17631,W 31ST ST and S ST LOUIS AV,W 31ST ST and S ST LOUIS AV,41.8371069,-87.7121208,google,41.8371069,-87.7121208,google,"c(-87.7121208, 41.8371069)",22,11,22011
11,Street Resurface Menu,W 33 ST-- S LITUANICA AV (900 W) -to- S LITUANICA AV (900 W),2007,8966,8166,W 33rd ST AND S LITUANICA AV,W 33rd ST AND S LITUANICA AV,41.8337828,-87.6486015,google,41.8337828,-87.6486015,google,"c(-87.6486015, 41.8337828)",11,16,11016
12,Street Speed Hump Menu,ON W 35TH ST FROM S FRANCISCO AV (2900 W) TO S RICHMOND ST (2932 W),2013,1850,9281,W 35TH ST and S FRANCISCO AV,W 35TH ST and S RICHMOND ST,41.8299996,-87.6972697,google,41.8299996,-87.6972697,google,"c(-87.6972697, 41.8299996)",12,2,12002
12,Street Resurfacing Menu (1-5),ON W 37TH PL FROM S SACRAMENTO AVE (3000 W) TO S KEDZIE AVE (3200 W),2016,81723.36,9413,W 37TH PL and S SACRAMENTO AVE,W 37TH PL and AVE TO S KEDZIE AVE,41.8253565,-87.6995719,google,NA,NA,google,"c(-87.6995719, 41.8253565)",12,12,12012
12,Sidewalk Menu,W 37 PL-- S SACRAMENTO AV (3000 W) -to- Dead End (3218 W),2005,24154,8839,W 37th PL AND S SACRAMENTO AV,W 37th PL AND Dead End,41.8253565,-87.6995719,google,NA,NA,google,"c(-87.6995719, 41.8253565)",12,12,12012
12,Street Bump Outs Menu,W 37 PL-- S SPAULDING AV (3300 W) -to- Dead End (3417 W),2009,8926,9085,W 37th PL AND S SPAULDING AV,W 37th PL AND Dead End,41.8252764,-87.7069069,google,NA,NA,google,"c(-87.7069069, 41.8252764)",12,11,12011
11,Street Resurface Menu,W 37 ST-- S DAMEN (W) AV(2024 W) -to- S DAMEN (W) AV(2024 W),2009,137056,8245,W 37th ST AND S DAMENAV,W 37th ST AND S DAMENAV,41.8267524,-87.6752407,google,41.8267524,-87.6752407,google,"c(-87.6752407, 41.8267524)",11,17,11017
11,Sidewalk Menu,ON W 37TH ST FROM S LEAVITT ST (2200 W) TO S LEAVITT ST (2200 W),2012,2447,8341,W 37TH ST and S LEAVITT ST,W 37TH ST and S LEAVITT ST,41.826699,-87.6800575,google,41.826699,-87.6800575,google,"c(-87.6800575, 41.826699)",11,17,11017
12,Curb/Gutter Menu,W 42 ST-- Dead End (2273 W) -to- S CAMPBELL AV (2500 W),2009,67869,9071,W 42nd ST AND Dead End,W 42nd ST AND S CAMPBELL AV,NA,NA,google,41.8174783,-87.6871705,google,"c(-87.6871705, 41.8174783)",12,23,12023
11,Sidewalk Menu,ON W 43RD ST FROM S UNION AV (700 W) TO S UNION AV (700 W),2012,36657,8350,W 43RD ST and S UNION AV,W 43RD ST and S UNION AV,41.8152934,-87.6432733,google,41.8152934,-87.6432733,google,"c(-87.6432733, 41.8152934)",11,15,11015
11,Sidewalk Menu,ON W 43RD ST FROM S WALLACE ST (600 W) TO S WALLACE ST (614 W),2012,5119,8354,W 43RD ST and S WALLACE ST,W 43RD ST and S WALLACE ST,41.8153293,-87.6412133,google,41.8153293,-87.6412133,google,"c(-87.6412133, 41.8153293)",11,15,11015
12,Sidewalk Menu,W 43 ST-- Dead End (4618 W) -to- W POPE JOHN PAUL II DR (2416 W),2009,1121,9081,W 43rd ST AND Dead End,W 43rd ST AND W POPE JOHN PAUL II DR,NA,NA,google,41.8154285,-87.7042633,google,"c(-87.7042633, 41.8154285)",14,16,14016
11,Street Resurface Menu,W 44 PL-- Dead End (466 W) -to- S WALLACE ST (600 W),2009,64455,8246,W 44th PL AND Dead End,W 44th PL AND S WALLACE ST,NA,NA,google,41.8135129,-87.640792,google,"c(-87.640792, 41.8135129)",11,32,11032
14,Street Speed Hump Menu,W 44 ST-- S KILDARE AV (4304 W) -to- Dead End (4417 W) 3,2008,5250,11305,W 44th ST AND S KILDARE AV,W 44th ST AND Dead End,41.8131467,-87.7312529,google,NA,NA,google,"c(-87.7312529, 41.8131467)",14,2,14002
23,Street Resurface Menu,W 44 ST-- S LECLAIRE AV (5100 W) -to- S LECLAIRE AV (5100 W),2010,3012,18401,W 44th ST AND S LECLAIRE AV,W 44th ST AND S LECLAIRE AV,41.8052866,-87.7504207,google,41.8052866,-87.7504207,google,"c(-87.7504207, 41.8052866)",23,32,23032
