ward,type,location,year,est_cost,id,from_intersection,to_intersection,lat_1,lon_1,query_1,lat_2,lon_2,query_2
14,Street Speed Hump Menu,S KOMENSKY AV-- W 48 ST (4800 S) -to- W 49 ST (4900 S) 2,2007,3300,11914,S KOMENSKY AV AND W 48th ST,S KOMENSKY AV AND W 49th ST,41.80602477100007,-87.72475002699997,census,41.80419572300008,-87.72469776899999,census
23,Street Resurface Menu,S KOMENSKY AV-- W 54 ST (5400 S) -to- W 55 ST (5500 S),2010,9930,19589,S KOMENSKY AV AND W 54th ST,S KOMENSKY AV AND W 55th ST,41.79504645900005,-87.72444049599994,census,41.79319731100003,-87.72438823699997,census
13,Street Resurface Menu,S KOMENSKY AV-- W 55 ST (5500 S) -to- W 56 ST (5600 S),2006,26701,10447,S KOMENSKY AV AND W 55th ST,S KOMENSKY AV AND W 56th ST,41.79319731100003,-87.72438823699997,census,41.79138434200007,-87.72433999899994,census
13,Street Lighting,S KOMENSKY AV-- W MARQUETTE RD (6700 S) -to- W 70 ST (7000 S),2009,195000,10641,S KOMENSKY AV AND W MARQUETTE RD,S KOMENSKY AV AND W 70th ST,41.77135726300003,-87.72378927399996,census,41.765926395000065,-87.72365661799995,census
13,Pole Painting,S KOMENSKY AV-- W 79 ST (7900 S) -to- W 80 PL (8038 S),2006,400,10491,S KOMENSKY AV AND W 79th ST,S KOMENSKY AV AND W 80th PL,41.74948103600008,-87.72313403299995,census,41.74655857800008,-87.72303353499996,census
18,Sidewalk Menu,S KOMENSKY AV-- W 83 ST (8300 S) -to- W 86 ST (8600 S),2005,131824,15413,S KOMENSKY AV AND W 83rd ST,S KOMENSKY AV AND W 86th ST,41.7421601,-87.7228707,google,41.736665635000065,-87.72270792499995,census
13,Street Resurface Menu,S KOMENSKY AV-- W 63 ST (6300 S) -to- W MARQUETTE RD (6700 S),2006,109574,10446,S KOMENSKY AV AND W 63rd ST,S KOMENSKY AV AND W MARQUETTE RD,41.7786368,-87.7239742,google,41.77135726300003,-87.72378927399996,census
13,Street Lighting,S KOMENSKY AV-- W 63 ST (6300 S) -to- W MARQUETTE RD (6700 S),2008,237593,10605,S KOMENSKY AV AND W 63rd ST,S KOMENSKY AV AND W MARQUETTE RD,41.7786368,-87.7239742,google,41.77135726300003,-87.72378927399996,census
13,Street Speed Hump Menu,S KOMENSKY AV-- W 66 ST (6600 S) -to- W MARQUETTE RD (6700 S) 2,2009,3500,10631,S KOMENSKY AV AND W 66th ST,S KOMENSKY AV AND W MARQUETTE RD,41.77317827200005,-87.72383751299998,census,41.77135726300003,-87.72378927399996,census
23,Street Lighting,S KOSTNER AV-- W 55 ST (5500 S) -to- S ARCHER AV (5113 S),2005,340000,19261,S KOSTNER AV AND W 55th ST,S KOSTNER AV AND S ARCHER AV,41.7931211,-87.7329636,google,41.800188,-87.7331573,google
24,Sidewalk Menu,S KOSTNER AV-- W 13 ST (1300 S) -to- W 14 ST (1400 S),2005,28710,20630,S KOSTNER AV AND W 13th ST,S KOSTNER AV AND W 14th ST,41.8642203,-87.7348921,google,41.8623752,-87.7348517,google
23,Street Resurface Menu,S KOSTNER AV-- W 47 ST (4700 S) -to- W 48 ST (4800 S),2007,25311,19369,S KOSTNER AV AND W 47th ST,S KOSTNER AV AND W 48th ST,41.8077381,-87.7333814,google,41.8059203,-87.7333159,google
23,Street Lighting,S KOSTNER AV-- W 47 ST (4700 S) -to- W 49 ST (4900 S),2006,170000,19293,S KOSTNER AV AND W 47th ST,S KOSTNER AV AND W 49th ST,41.8077381,-87.7333814,google,41.8040883,-87.7332762,google
23,Street Resurface Menu,S KOSTNER AV-- W 48 ST (4800 S) -to- W 49 ST (4900 S),2007,28028,19368,S KOSTNER AV AND W 48th ST,S KOSTNER AV AND W 49th ST,41.8059203,-87.7333159,google,41.8040883,-87.7332762,google
23,Street Resurface Menu,S KOSTNER AV-- W 49 ST (4900 S) -to- W 50 ST (5000 S),2007,27554,19367,S KOSTNER AV AND W 49th ST,S KOSTNER AV AND W 50th ST,41.8040883,-87.7332762,google,41.8022653,-87.7332145,google
23,Street Speed Hump Menu,S KOSTNER AV-- W 49 ST (4900 S) -to- W 50 ST (5000 S) 2,2007,3300,19379,S KOSTNER AV AND W 49th ST,S KOSTNER AV AND W 50th ST,41.8040883,-87.7332762,google,41.8022653,-87.7332145,google
23,Sidewalk Menu,S KOSTNER AV-- W 50 ST (5000 S) -to- W 51 ST (5100 S),2008,2064,19441,S KOSTNER AV AND W 50th ST,S KOSTNER AV AND W 51st ST,41.8022653,-87.7332145,google,41.8004299,-87.7331595,google
23,Model Block,S KOSTNER AV-- S ARCHER AV (5113 S) -to- W 55 ST (5500 S),2005,201261,19250,S KOSTNER AV AND S ARCHER AV,S KOSTNER AV AND W 55th ST,41.800188,-87.7331573,google,41.7931211,-87.7329636,google
23,Street Resurface Menu,S KOSTNER AV-- W 51 ST (5100 S) -to- W 55 ST (5500 S),2006,113880,19287,S KOSTNER AV AND W 51st ST,S KOSTNER AV AND W 55th ST,41.8004299,-87.7331595,google,41.7931211,-87.7329636,google
23,Curb/Gutter Menu,S KOSTNER AV-- W 53 ST (5300 S) -to- W 55 ST (5500 S),2005,105817,19246,S KOSTNER AV AND W 53rd ST,S KOSTNER AV AND W 55th ST,41.7967783,-87.7330592,google,41.7931211,-87.7329636,google
13,Street Resurface Menu,S KOSTNER AV-- W 55 ST (5500 S) -to- W 56 ST (5600 S),2005,25438,10397,S KOSTNER AV AND W 55th ST,S KOSTNER AV AND W 56th ST,41.7931211,-87.7329636,google,41.7912934,-87.7329067,google
13,Street Lighting,S KOSTNER AV-- W 55 ST (5500 S) -to- W 57 ST (5700 S),2005,175000,10416,S KOSTNER AV AND W 55th ST,S KOSTNER AV AND W 57th ST,41.7931211,-87.7329636,google,41.78948293500008,-87.73285411999996,census
13,Street Resurface Menu,S KOSTNER AV-- W 56 ST (5600 S) -to- W 57 ST (5700 S),2005,25218,10391,S KOSTNER AV AND W 56th ST,S KOSTNER AV AND W 57th ST,41.7912934,-87.7329067,google,41.78948293500008,-87.73285411999996,census
13,Street Resurface Menu,S KOSTNER AV-- W 56 ST (5600 S) -to- W 57 ST (5700 S),2010,41289,10680,S KOSTNER AV AND W 56th ST,S KOSTNER AV AND W 57th ST,41.7912934,-87.7329067,google,41.78948293500008,-87.73285411999996,census
13,Street Resurface Menu,S KOSTNER AV-- W 57 ST (5700 S) -to- W 58 ST (5800 S),2005,25180,10392,S KOSTNER AV AND W 57th ST,S KOSTNER AV AND W 58th ST,41.7894864,-87.7328538,google,41.78765790600005,-87.73279784199997,census
13,Street Resurface Menu,S KOSTNER AV-- W 58 ST (5800 S) -to- W 59 ST (5900 S),2005,25325,10393,S KOSTNER AV AND W 58th ST,S KOSTNER AV AND W 59th ST,41.787649,-87.7327987,google,41.78583689700008,-87.73274558299994,census
13,Street Resurface Menu,S KOSTNER AV-- W 59 ST (5900 S) -to- W 60 ST (6000 S),2005,23722,10390,S KOSTNER AV AND W 59th ST,S KOSTNER AV AND W 60th ST,41.7858359,-87.732752,google,41.784015888000056,-87.73268930499995,census
13,Street Resurface Menu,S KOSTNER AV-- W 60 ST (6000 S) -to- W 61 ST (6100 S),2005,22839,10394,S KOSTNER AV AND W 60th ST,S KOSTNER AV AND W 61st ST,41.7840106,-87.732693,google,41.782190859000025,-87.73262900699996,census
13,Street Resurface Menu,S KOSTNER AV-- W 62 ST (6200 S) -to- W 61 ST (6100 S),2010,17201,10681,S KOSTNER AV AND W 62nd ST,S KOSTNER AV AND W 61st ST,41.780369850000056,-87.73257674799999,census,41.782190859000025,-87.73262900699996,census
13,Street Resurface Menu,S KOSTNER AV-- W 61 ST (6100 S) -to- W 62 ST (6200 S),2005,24451,10386,S KOSTNER AV AND W 61st ST,S KOSTNER AV AND W 62nd ST,41.7821757,-87.7326407,google,41.780369850000056,-87.73257674799999,census
13,Street Resurface Menu,S KOSTNER AV-- W 62 ST (6200 S) -to- W 63 ST (6300 S),2005,26354,10395,S KOSTNER AV AND W 62nd ST,S KOSTNER AV AND W 63rd ST,41.780369850000056,-87.73257674799999,census,41.778544821000025,-87.73252448899996,census
13,Street Resurface Menu,S KOSTNER AV-- W 63 ST (6300 S) -to- W 64 ST (6400 S),2005,26988,10396,S KOSTNER AV AND W 63rd ST,S KOSTNER AV AND W 64th ST,41.778541,-87.7325194,google,41.776723813000046,-87.73247223099997,census
13,Street Resurface Menu,S KOSTNER AV-- W 64 ST (6400 S) -to- W 65 ST (6500 S),2005,27510,10389,S KOSTNER AV AND W 64th ST,S KOSTNER AV AND W 65th ST,41.7767173,-87.7324702,google,41.77490280400008,-87.73241997199995,census
13,Street Resurface Menu,S KOSTNER AV-- W 65 ST (6500 S) -to- W 66 ST (6600 S),2005,28778,10387,S KOSTNER AV AND W 65th ST,S KOSTNER AV AND W 66th ST,41.7748978,-87.7324225,google,41.7730807,-87.7323743,google
13,Street Speed Hump Menu,S KOSTNER AV-- W 80 ST (8000 S) -to- W 81 ST (8106 S) 1,2005,2500,10410,S KOSTNER AV AND W 80th ST,S KOSTNER AV AND W 81st ST,41.7474895,-87.7315711,google,41.7439955,-87.7311422,google
13,Street Resurface Menu,S KOSTNER AV-- W 66 ST (6600 S) -to- W MARQUETTE RD (6700 S),2005,27359,10388,S KOSTNER AV AND W 66th ST,S KOSTNER AV AND W MARQUETTE RD,41.77308581400007,-87.73237575399997,census,41.7712563,-87.732325,google
23,Curb/Gutter Menu,S LA CROSSE AV-- W 51 ST (5100 S) -to- S ARCHER AV (5202 S),2008,85934,19416,S LA CROSSE AV AND W 51st ST,S LA CROSSE AV AND S ARCHER AV,41.80031251100007,-87.74418618299995,census,41.7985396,-87.7441602,google
23,Street Speed Hump Menu,S LA CROSSE AV-- W 45 ST (4500 S) -to- W 46 ST (4600 S) 2,2008,3500,19476,S LA CROSSE AV AND W 45th ST,S LA CROSSE AV AND W 46th ST,41.811258665000025,-87.74447159499994,census,41.809429616000045,-87.74442737599998,census
23,Street Speed Hump Menu,S LA CROSSE AV-- W 45 ST (4500 S) -to- W 46 ST (4600 S) 2,2008,3500,19477,S LA CROSSE AV AND W 45th ST,S LA CROSSE AV AND W 46th ST,41.811258665000025,-87.74447159499994,census,41.809429616000045,-87.74442737599998,census
23,Street Resurface Menu,S LA CROSSE AV-- W 46 ST (4600 S) -to- W 47 ST (4700 S),2010,1953,19591,S LA CROSSE AV AND W 46th ST,S LA CROSSE AV AND W 47th ST,41.809429616000045,-87.74442737599998,census,41.8076182,-87.7443813,google
23,Street Resurface Menu,S LA CROSSE AV-- W 48 ST (4800 S) -to- W 49 ST (4900 S),2010,1711,19590,S LA CROSSE AV AND W 48th ST,S LA CROSSE AV AND W 49th ST,41.8057918,-87.7443457,google,41.80395854900007,-87.74427863999995,census
23,Sidewalk Menu,S LA CROSSE AV-- W 49 ST (4900 S) -to- W 50 ST (5000 S),2007,1153,19352,S LA CROSSE AV AND W 49th ST,S LA CROSSE AV AND W 50th ST,41.80395854900007,-87.74427863999995,census,41.80213352000004,-87.74423442099999,census
9,Sidewalk Menu,S LA SALLE ST-- W 100 ST (10000 S) -to- W 101 ST (10100 S),2009,89233,6904,S LA SALLE ST AND W 100th ST,S LA SALLE ST AND W 101st ST,41.7125952,-87.6272381,google,41.7107754,-87.6272033,google
34,Street Speed Hump Menu,S LA SALLE ST-- W 117 ST (11700 S) -to- W 118 ST (11800 S) 2,2008,3500,29698,S LA SALLE ST AND W 117th ST,S LA SALLE ST AND W 118th ST,41.681619,-87.6264252,google,41.679804329000035,-87.62634318499994,census
9,Sidewalk Menu,S LA SALLE ST-- W 124 ST (12400 S) -to- W 125 ST (12500 S),2006,35165,6796,S LA SALLE ST AND W 124th ST,S LA SALLE ST AND W 125th ST,41.6688887,-87.6259605,google,41.667081385000074,-87.62589295799995,census
17,Street Speed Hump Menu,S LA SALLE ST-- W 79 ST (7900 S) -to- W 81 ST (8100 S) 4,2008,7000,14894,S LA SALLE ST AND W 79th ST,S LA SALLE ST AND W 81st ST,41.7508777,-87.6282488,google,41.747241959000064,-87.62814811399994,census
2,Pole Painting,S LA SALLE ST-- W HARRISON ST (600 S) -to- W POLK ST (800 S),2010,2400,1781,S LA SALLE ST AND W HARRISON ST,S LA SALLE ST AND W POLK ST,41.8744818,-87.6317032,google,41.87218407700004,-87.63162129699998,census
2,Street Lighting,S LA SALLE ST-- W HARRISON ST (600 S) -to- W POLK ST (800 S),2010,5400,1821,S LA SALLE ST AND W HARRISON ST,S LA SALLE ST AND W POLK ST,41.8744818,-87.6317032,google,41.87218407700004,-87.63162129699998,census
2,Street Lighting,S LA SALLE ST-- W HARRISON ST (600 S) -to- W POLK ST (800 S),2010,3200,1822,S LA SALLE ST AND W HARRISON ST,S LA SALLE ST AND W POLK ST,41.8744818,-87.6317032,google,41.87218407700004,-87.63162129699998,census
9,Sidewalk Menu,S LAFAYETTE AV-- W 99 ST (9900 S) -to- W 100 ST (10000 S),2006,61236,6797,S LAFAYETTE AV AND W 99th ST,S LAFAYETTE AV AND W 100th ST,41.714431638000065,-87.62487592599996,census,41.712614649000045,-87.62484778699996,census
9,Sidewalk Menu,S LAFAYETTE AV-- W 101 ST (10100 S) -to- W 103 ST (10300 S),2007,134510,6826,S LAFAYETTE AV AND W 101st ST,S LAFAYETTE AV AND W 103rd ST,41.71079364000008,-87.62480758799995,census,41.7071415,-87.624723,google
9,Street Lighting,S LAFAYETTE AV-- W 122 ST (12200 S) -to- W 123 ST (12300 S),2008,1200,6883,S LAFAYETTE AV AND W 122nd ST,S LAFAYETTE AV AND W 123rd ST,41.672544412000036,-87.62369407899996,census,41.67072340300007,-87.62364985999994,census
3,Sidewalk Menu,S LAFAYETTE AV-- W 57 ST (5700 S) -to- W 57 PL (5738 S),2009,19976,2661,S LAFAYETTE AV AND W 57th ST,S LAFAYETTE AV AND W 57th PL,41.790978333000055,-87.62669693499998,census,41.78997336100008,-87.62666879599999,census
6,Street Resurface Menu,S LAFAYETTE AV-- W 72 ST (7200 S) -to- W 73 ST (7300 S),2008,28600,4683,S LAFAYETTE AV AND W 72nd ST,S LAFAYETTE AV AND W 73rd ST,41.7636627,-87.6265296,google,41.7618516,-87.6264952,google
21,Street Resurface Menu,S LAFAYETTE AV-- W 83 ST (8300 S) -to- W 84 ST (8400 S),2007,6388,17659,S LAFAYETTE AV AND W 83rd ST,S LAFAYETTE AV AND W 84th ST,41.7436331,-87.6256096,google,41.74181913100006,-87.62557940599999,census
34,Street Speed Hump Menu,S LAFLIN ST-- W 112 PL (11238 S) -to- W 113 PL (11332 S) 2,2009,3500,29771,S LAFLIN ST AND W 112th PL,S LAFLIN ST AND W 113th PL,41.69037261200003,-87.66015445699998,census,41.687490353000044,-87.66007003999994,census
34,Sidewalk Menu,S LAFLIN ST-- W 120 ST (12000 S) -to- W 121 ST (12100 S),2005,39882,29470,S LAFLIN ST AND W 120th ST,S LAFLIN ST AND W 121st ST,41.675752282000076,-87.65889623299995,census,41.6739252,-87.6588375,google
34,Curb/Gutter Menu,S LAFLIN ST-- W 120 ST (12000 S) -to- W 121 ST (12100 S),2006,34466,29523,S LAFLIN ST AND W 120th ST,S LAFLIN ST AND W 121st ST,41.675752282000076,-87.65889623299995,census,41.6739252,-87.6588375,google
34,Curb/Gutter Menu - Change Order,S LAFLIN ST-- W 121 ST (12100 S) -to- W 122 ST (12200 S),2007,2170,29612,S LAFLIN ST AND W 121st ST,S LAFLIN ST AND W 122nd ST,41.6739252,-87.6588375,google,41.6721024,-87.6587785,google
34,Sidewalk Menu - Change Order,S LAFLIN ST-- W 121 ST (12100 S) -to- W 122 ST (12200 S),2007,2539,29624,S LAFLIN ST AND W 121st ST,S LAFLIN ST AND W 122nd ST,41.6739252,-87.6588375,google,41.6721024,-87.6587785,google
34,Street Lighting,S LAFLIN ST-- W 121 ST (12100 S) -to- W 122 ST (12200 S),2007,55000,29656,S LAFLIN ST AND W 121st ST,S LAFLIN ST AND W 122nd ST,41.6739252,-87.6588375,google,41.6721024,-87.6587785,google
25,Pole Painting,S LAFLIN ST-- W 17 ST (1700 S) -to- W 19 ST (1900 S),2008,1800,21561,S LAFLIN ST AND W 17th ST,S LAFLIN ST AND W 19th ST,41.8587483,-87.663793,google,41.8560095,-87.6637115,google
25,Pole Painting,S LAFLIN ST-- W 17 ST (1700 S) -to- W 19 ST (1900 S),2008,200,21562,S LAFLIN ST AND W 17th ST,S LAFLIN ST AND W 19th ST,41.8587483,-87.663793,google,41.8560095,-87.6637115,google
25,Street Lighting,S LAFLIN ST-- W 17 ST (1700 S) -to- W 19 ST (1900 S),2008,1200,21570,S LAFLIN ST AND W 17th ST,S LAFLIN ST AND W 19th ST,41.8587483,-87.663793,google,41.8560095,-87.6637115,google
25,Street Lighting,S LAFLIN ST-- W 17 ST (1700 S) -to- W 19 ST (1900 S),2008,8100,21571,S LAFLIN ST AND W 17th ST,S LAFLIN ST AND W 19th ST,41.8587483,-87.663793,google,41.8560095,-87.6637115,google
25,Street Speed Hump Menu,S LAFLIN ST-- W 18 ST (1800 S) -to- W 19 ST (1900 S) 2,2005,5000,21366,S LAFLIN ST AND W 18th ST,S LAFLIN ST AND W 19th ST,41.8578359,-87.6637731,google,41.8560095,-87.6637115,google
3,Curb/Gutter Menu,S LAFLIN ST-- W 46 ST (4600 S) -to- W 47 ST (4700 S),2008,54082,2602,S LAFLIN ST AND W 46th ST,S LAFLIN ST AND W 47th ST,41.8104471,-87.6625908,google,41.8086413,-87.6625364,google
20,Street Resurface Menu,S LAFLIN ST-- W 48 ST (4800 S) -to- W 49 ST (4900 S),2009,40818,17067,S LAFLIN ST AND W 48th ST,S LAFLIN ST AND W 49th ST,41.8067852,-87.6624807,google,41.80499568000005,-87.662441772999955,census
16,Sidewalk Menu,S LAFLIN ST-- W 49 ST (4900 S) -to- W 50 ST (5000 S),2009,36104,14075,S LAFLIN ST AND W 49th ST,S LAFLIN ST AND W 50th ST,41.8040604,-87.6624112,google,41.80317065100007,-87.66239353499998,census
20,Sidewalk Menu,S LAFLIN ST-- W 49 ST (4900 S) -to- W 50 ST (5000 S),2007,34374,16970,S LAFLIN ST AND W 49th ST,S LAFLIN ST AND W 50th ST,41.8040604,-87.6624112,google,41.80317065100007,-87.66239353499998,census
16,Sidewalk Menu,S LAFLIN ST-- W 50 ST (5000 S) -to- W 51 ST (5100 S),2009,456,14072,S LAFLIN ST AND W 50th ST,S LAFLIN ST AND W 51st ST,41.8031559,-87.6623926,google,41.8013417,-87.6623228,google
16,Sidewalk Menu,S LAFLIN ST-- W 50 ST (5000 S) -to- W 51 ST (5100 S),2009,15130,14073,S LAFLIN ST AND W 50th ST,S LAFLIN ST AND W 51st ST,41.8031559,-87.6623926,google,41.8013417,-87.6623228,google
16,Sidewalk Menu,S LAFLIN ST-- W 50 ST (5000 S) -to- W 51 ST (5100 S),2009,27264,14074,S LAFLIN ST AND W 50th ST,S LAFLIN ST AND W 51st ST,41.8031559,-87.6623926,google,41.8013417,-87.6623228,google
16,Street Speed Hump Menu,S LAFLIN ST-- W 52 ST (5200 S) -to- W 53 ST (5300 S) 2,2007,3300,14000,S LAFLIN ST AND W 52nd ST,S LAFLIN ST AND W 53rd ST,41.79953265300003,-87.66229705699999,census,41.7977067,-87.6622377,google
16,Street Speed Hump Menu,S LAFLIN ST-- W 57 ST (5700 S) -to- W 58 ST (5800 S) 2,2009,3500,14103,S LAFLIN ST AND W 57th ST,S LAFLIN ST AND W 58th ST,41.7904269,-87.6620629,google,41.7885884,-87.6620075,google
16,Street Speed Hump Menu,S LAFLIN ST-- W 61 ST (6100 S) -to- W 62 ST (6200 S) 2,2007,3300,13997,S LAFLIN ST AND W 61st ST,S LAFLIN ST AND W 62nd ST,41.78314759300008,-87.66187094899999,census,41.78133060300007,-87.66182673099996,census
16,Sidewalk Menu,S LAFLIN ST-- W 61 ST (6100 S) -to- W 62 ST (6200 S),2010,2995,14141,S LAFLIN ST AND W 61st ST,S LAFLIN ST AND W 62nd ST,41.78314759300008,-87.66187094899999,census,41.78133060300007,-87.66182673099996,census
16,Street Speed Hump Menu,S LAFLIN ST-- W 62 ST (6200 S) -to- W 63 ST (6300 S) 2,2007,3300,13998,S LAFLIN ST AND W 62nd ST,S LAFLIN ST AND W 63rd ST,41.78133060300007,-87.66182673099996,census,41.7794889,-87.6617874,google
16,Sidewalk Menu,S LAFLIN ST-- W 63 ST (6300 S) -to- W 64 ST (6400 S),2005,44357,13873,S LAFLIN ST AND W 63rd ST,S LAFLIN ST AND W 64th ST,41.7794889,-87.6617874,google,41.7776789,-87.6617378,google
16,Street Speed Hump Menu,S LAFLIN ST-- W 63 ST (6300 S) -to- W 64 ST (6400 S) 2,2007,3300,13999,S LAFLIN ST AND W 63rd ST,S LAFLIN ST AND W 64th ST,41.7794889,-87.6617874,google,41.7776789,-87.6617378,google
17,Street Speed Hump Menu,S LAFLIN ST-- W 64 ST (6400 S) -to- W 65 ST (6500 S) 2,2010,3500,14972,S LAFLIN ST AND W 64th ST,S LAFLIN ST AND W 65th ST,41.77769260500003,-87.66172623299997,census,41.775871,-87.6616801,google
17,Street Speed Hump Menu,S LAFLIN ST-- W 65 ST (6500 S) -to- W 66 ST (6600 S) 2,2008,3500,14895,S LAFLIN ST AND W 65th ST,S LAFLIN ST AND W 66th ST,41.775871,-87.6616801,google,41.774046568000074,-87.66162975599997,census
17,Street Speed Hump Menu,S LAFLIN ST-- W MARQUETTE RD (6700 S) -to- W 68 ST (6800 S) 2,2010,3500,14971,S LAFLIN ST AND W MARQUETTE RD,S LAFLIN ST AND W 68th ST,41.772229578000065,-87.66158553699995,census,41.77040857000003,-87.66154131899998,census
17,Street Lighting,S LAFLIN ST-- W MARQUETTE RD (6700 S) -to- W 70 ST (7000 S),2010,4000,14988,S LAFLIN ST AND W MARQUETTE RD,S LAFLIN ST AND W 70th ST,41.772229578000065,-87.66158553699995,census,41.7667608,-87.6614403,google
17,Miscellaneous-CDOT,S LAFLIN ST-- W 71 ST (7100 S) -to- W 72 ST (7200 S),2006,74638,14763,S LAFLIN ST AND W 71st ST,S LAFLIN ST AND W 72nd ST,41.7649197,-87.662211,google,41.7621853,-87.6621291,google
17,Miscellaneous-CDOT,S LAFLIN ST-- W 72 ST (7200 S) -to- W 73 ST (7300 S),2006,78749,14762,S LAFLIN ST AND W 72nd ST,S LAFLIN ST AND W 73rd ST,41.76311649400003,-87.66214832199995,census,41.76129950500007,-87.66210410299999,census
17,Sidewalk Menu,S LAFLIN ST-- W 76 ST (7600 S) -to- W 77 ST (7700 S),2005,13955,14703,S LAFLIN ST AND W 76th ST,S LAFLIN ST AND W 77th ST,41.75583647800005,-87.66195536699996,census,41.7540214,-87.6619239,google
17,Street Speed Hump Menu,S LAFLIN ST-- W 77 ST (7700 S) -to- W 78 ST (7800 S) 2,2010,3500,14973,S LAFLIN ST AND W 77th ST,S LAFLIN ST AND W 78th ST,41.75401948900003,-87.66191516799995,census,41.7522068,-87.6618732,google
21,Sidewalk Menu,S LAFLIN ST-- W 90 ST (9000 S) -to- W 90 ST (9000 S),2009,5453,17763,S LAFLIN ST AND W 90th ST,S LAFLIN ST AND W 90th ST,41.73037049100003,-87.66046800899994,census,41.7303614,-87.6604664,google
21,Sidewalk Menu,S LAFLIN ST-- W 92 ST (9200 S) -to- W 93 ST (9300 S),2009,1648,17762,S LAFLIN ST AND W 92nd ST,S LAFLIN ST AND W 93rd ST,41.726713,-87.6603872,google,41.724891385000035,-87.66033133299999,census
2,Pole Painting,S LAFLIN ST-- W POLK ST (800 S) -to- W FILLMORE ST (1050 S),2008,2100,1410,S LAFLIN ST AND W POLK ST,S LAFLIN ST AND W FILLMORE ST,41.87166551200005,-87.66414620599994,census,41.86850990000005,-87.66404972799995,census
2,Alley Resurfacing Menu - Change Orde,S LAFLIN ST-- W TAYLOR ST (1000 S) -to- W FILLMORE ST (1050 S),2010,2239,1739,S LAFLIN ST AND W TAYLOR ST,S LAFLIN ST AND W FILLMORE ST,41.869301818000054,-87.66407384799999,census,41.86850990000005,-87.66404972799995,census
16,Street Speed Hump Menu,S LAFLIN ST-- W 54 ST (5400 S) -to- W GARFIELD BV (5500 S) 2,2007,3300,13996,S LAFLIN ST AND W 54th ST,S LAFLIN ST AND W GARFIELD BV,41.795886616000075,-87.66220057999999,census,41.79407364600007,-87.66215636099997,census
2,Curb/Gutter Menu,S LAFLIN ST-- W ADAMS ST (200 S) -to- W JACKSON BV (300 S),2009,14392,1567,S LAFLIN ST AND W ADAMS ST,S LAFLIN ST AND W JACKSON BV,41.878941508000025,-87.66434719999995,census,41.87767122400004,-87.66431906099996,census
