"ward","type","location","year","est_cost","id","point_location"
43,"In-Road State Law Stop For Pedestrians Signs Menu","W ARLINGTON PL & N CLARK ST",2016,350,35014,"W ARLINGTON PL & N CLARK ST"
43,"In-Road State Law Stop For Pedestrians Signs Menu","N CLARK ST & W ROSLYN PL",2016,350,35015,"N CLARK ST & W ROSLYN PL"
43,"In-Road State Law Stop For Pedestrians Signs Menu","N LARRABEE ST & W MENOMONEE ST",2016,350,35016,"N LARRABEE ST & W MENOMONEE ST"
43,"In-Road State Law Stop For Pedestrians Signs Menu","W ARMITAGE AVE & N CLEVELAND AVE",2016,600,35017,"W ARMITAGE AVE & N CLEVELAND AVE"
43,"In-Road State Law Stop For Pedestrians Signs Menu","W FULLERTON AVE & N SEMINARY AVE",2016,350,35020,"W FULLERTON AVE & N SEMINARY AVE"
43,"In-Road State Law Stop For Pedestrians Signs Menu","N CLARK ST & W DEMING PL",2016,350,35021,"N CLARK ST & W DEMING PL"
43,"In-Road State Law Stop For Pedestrians Signs Menu","W ARMITAGE AVE & N MOHAWK ST",2016,600,35022,"W ARMITAGE AVE & N MOHAWK ST"
43,"In-Road State Law Stop For Pedestrians Signs Menu","N LINCOLN AVE & W MONTANA ST",2016,600,35023,"N LINCOLN AVE & W MONTANA ST"
43,"In-Road State Law Stop For Pedestrians Signs Menu","N LINCOLN AVE & N KENMORE AVE",2016,600,35024,"N LINCOLN AVE & N KENMORE AVE"
43,"In-Road State Law Stop For Pedestrians Signs Menu","W DIVERSEY PKWY & N HAMPDEN CT",2016,350,35025,"W DIVERSEY PKWY & N HAMPDEN CT"
43,"In-Road State Law Stop For Pedestrians Signs Menu","W WEBSTER AVE & N SEDGWICK ST",2016,350,35026,"W WEBSTER AVE & N SEDGWICK ST"
43,"Miscellaneous CDOT Projects","W GRANT PL & N SEDGWICK ST",2016,2350,35027,"W GRANT PL & N SEDGWICK ST"
43,"Division St Underpass","E DIVISION ST & N LAKE SHORE DR",2016,1e+05,35030,"E DIVISION ST & N LAKE SHORE DR"
43,"Pavement Markings Menu","W FULLERTON PKWY & N CLARK ST",2016,1000,35031,"W FULLERTON PKWY & N CLARK ST"
43,"Pedestrian Countdown Signal Menu","E DIVISION ST & N LAKE SHORE DR",2016,5000,35035,"E DIVISION ST & N LAKE SHORE DR"
43,"Pedestrian Refuge Island Menu","N CLARK ST & W WISCONSIN ST",2016,2297.91,35036,"N CLARK ST & W WISCONSIN ST"
43,"Sidewalk Menu","W BELDEN AVE & N CLARK ST",2016,5563.54,35044,"W BELDEN AVE & N CLARK ST"
43,"Street Light Upgrade Menu","N SEDGWICK ST & W WILLOW ST",2016,3400,35050,"N SEDGWICK ST & W WILLOW ST"
43,"Curb & Gutter Menu","W FULLERTON AVE & N LAKEVIEW AVE",2017,30283.5,35068,"W FULLERTON AVE & N LAKEVIEW AVE"
43,"In-Road State Law Stop For Pedestrians Signs Menu","N RACINE AVE & W LILL AVE",2017,350,35071,"N RACINE AVE & W LILL AVE"
43,"In-Road State Law Stop For Pedestrians Signs Menu","W ARMITAGE AVE & N MOHAWK ST",2017,350,35073,"W ARMITAGE AVE & N MOHAWK ST"
43,"In-Road State Law Stop For Pedestrians Signs Menu","W WEBSTER AVE & N SEDGWICK ST",2017,350,35074,"W WEBSTER AVE & N SEDGWICK ST"
43,"In-Road State Law Stop For Pedestrians Signs Menu","W ARMITAGE AVE & N CLEVELAND AVE",2017,600,35075,"W ARMITAGE AVE & N CLEVELAND AVE"
43,"In-Road State Law Stop For Pedestrians Signs Menu","W DIVERSEY PKWY & N WILTON AVE",2017,350,35077,"W DIVERSEY PKWY & N WILTON AVE"
43,"In-Road State Law Stop For Pedestrians Signs Menu","N CLARK ST & W ROSLYN PL",2017,350,35078,"N CLARK ST & W ROSLYN PL"
43,"In-Road State Law Stop For Pedestrians Signs Menu","N CLARK ST & W ST JAMES PL",2017,350,35079,"N CLARK ST & W ST JAMES PL"
43,"In-Road State Law Stop For Pedestrians Signs Menu","W FULLERTON AVE & N SEMINARY AVE",2017,350,35080,"W FULLERTON AVE & N SEMINARY AVE"
43,"In-Road State Law Stop For Pedestrians Signs Menu","N STOCKTON DR & W ROSLYN PL",2017,350,35081,"N STOCKTON DR & W ROSLYN PL"
43,"Street Light Upgrade Menu","N FERN CT & W EUGENIE ST",2017,500,35088,"N FERN CT & W EUGENIE ST"
43,"Arterial Street Bump Outs Menu","W DIVERSEY PKWY & N LAKEWOOD AVE",2018,28438.54,35098,"W DIVERSEY PKWY & N LAKEWOOD AVE"
43,"Arterial Street Bump Outs Menu","W WEBSTER AVE & N CLIFTON AVE",2018,106003.53,35099,"W WEBSTER AVE & N CLIFTON AVE"
43,"In-Road State Law Stop For Pedestrians Signs Menu","N CLYBOURN AVE & N KENMORE AVE",2018,600,35105,"N CLYBOURN AVE & N KENMORE AVE"
43,"In-Road State Law Stop For Pedestrians Signs Menu","N CLYBOURN AVE & W WISCONSIN ST",2018,350,35106,"N CLYBOURN AVE & W WISCONSIN ST"
43,"In-Road State Law Stop For Pedestrians Signs Menu","W DIVERSEY PKWY & N WILTON AVE",2018,350,35110,"W DIVERSEY PKWY & N WILTON AVE"
43,"In-Road State Law Stop For Pedestrians Signs Menu","N SHEFFIELD AVE & W MONTANA ST",2018,350,35112,"N SHEFFIELD AVE & W MONTANA ST"
43,"In-Road State Law Stop For Pedestrians Signs Menu","W DIVERSEY PKWY & N HAMPDEN CT",2018,350,35113,"W DIVERSEY PKWY & N HAMPDEN CT"
43,"In-Road State Law Stop For Pedestrians Signs Menu","N CLARK ST & W ARLINGTON PL",2018,350,35115,"N CLARK ST & W ARLINGTON PL"
43,"In-Road State Law Stop For Pedestrians Signs Menu","N CLARK ST & W ST JAMES PL",2018,350,35116,"N CLARK ST & W ST JAMES PL"
43,"In-Road State Law Stop For Pedestrians Signs Menu","N CLARK ST & W DEMING PL",2018,350,35117,"N CLARK ST & W DEMING PL"
43,"In-Road State Law Stop For Pedestrians Signs Menu","W FULLERTON AVE & N SEMINARY AVE",2018,350,35119,"W FULLERTON AVE & N SEMINARY AVE"
43,"In-Road State Law Stop For Pedestrians Signs Menu","W DIVERSEY PKWY & N LAKEWOOD AVE",2018,600,35120,"W DIVERSEY PKWY & N LAKEWOOD AVE"
43,"In-Road State Law Stop For Pedestrians Signs Menu","W ARMITAGE AVE & N SEMINARY AVE",2018,350,35122,"W ARMITAGE AVE & N SEMINARY AVE"
43,"Pedestrian Refuge Island Menu","W BELDEN AVE & N SHEFFIELD AVE",2018,246000,35125,"W BELDEN AVE & N SHEFFIELD AVE"
43,"Viaduct Improvement Menu","E DIVISION ST & N LAKE SHORE DR",2018,14500,35138,"E DIVISION ST & N LAKE SHORE DR"
43,"Viaduct Improvement Menu","N LAKE SHORE DR & E SCOTT ST",2018,14500,35139,"N LAKE SHORE DR & E SCOTT ST"
43,"Viaduct Improvement Menu","N LAKE SHORE DR & E GOETHE ST",2018,14500,35140,"N LAKE SHORE DR & E GOETHE ST"
43,"Viaduct Improvement Menu","N LAKE SHORE DR & E BANKS ST",2018,14500,35141,"N LAKE SHORE DR & E BANKS ST"
43,"Viaduct Improvement Menu","N LAKE SHORE DR & E SCHILLER ST",2018,14500,35142,"N LAKE SHORE DR & E SCHILLER ST"
43,"Viaduct Improvement Menu","N LAKE SHORE DR & E BURTON PL",2018,14500,35143,"N LAKE SHORE DR & E BURTON PL"
43,"Arterial Street Bump Outs Menu","W FULLERTON PKWY & N GENEVA TER",2019,15586.03,35151,"W FULLERTON PKWY & N GENEVA TER"
43,"Grandmother's Park - Benches","N STOCKTON DR & W WEBSTER DR",2019,10000,35153,"N STOCKTON DR & W WEBSTER DR"
43,"In-Road State Law Stop For Pedestrians Signs Menu","W ARMITAGE AVE & N CLEVELAND AVE",2019,350,35157,"W ARMITAGE AVE & N CLEVELAND AVE"
43,"In-Road State Law Stop For Pedestrians Signs Menu","W WEBSTER AVE & N SEDGWICK ST",2019,350,35158,"W WEBSTER AVE & N SEDGWICK ST"
43,"In-Road State Law Stop For Pedestrians Signs Menu","N CLARK ST & W ROSLYN PL",2019,350,35159,"N CLARK ST & W ROSLYN PL"
43,"In-Road State Law Stop For Pedestrians Signs Menu","N SHEFFIELD AVE & W MONTANA ST",2019,350,35160,"N SHEFFIELD AVE & W MONTANA ST"
43,"In-Road State Law Stop For Pedestrians Signs Menu","N RACINE AVE & W LILL AVE",2019,350,35161,"N RACINE AVE & W LILL AVE"
43,"In-Road State Law Stop For Pedestrians Signs Menu","W FULLERTON AVE & N SEMINARY AVE",2019,350,35162,"W FULLERTON AVE & N SEMINARY AVE"
43,"In-Road State Law Stop For Pedestrians Signs Menu","W WEBSTER AVE & N SEDGWICK ST",2019,350,35164,"W WEBSTER AVE & N SEDGWICK ST"
43,"Sidewalk Menu","W WRIGHTWOOD AVE & N MILDRED AVE",2019,13834.86,35165,"W WRIGHTWOOD AVE & N MILDRED AVE"
43,"Street Bump Outs Menu","W MENOMONEE ST & N LARRABEE ST",2019,46854.1,35168,"W MENOMONEE ST & N LARRABEE ST"
43,"1 Pod Camera: Hasted & Armitage","N HALSTED ST & W ARMITAGE AVE",2020,24776,35180,"N HALSTED ST & W ARMITAGE AVE"
43,"In-Road State Law Stop For Pedestrians Signs Menu","N CLYBOURN AVE & N KENMORE AVE",2020,600,35181,"N CLYBOURN AVE & N KENMORE AVE"
43,"In-Road State Law Stop For Pedestrians Signs Menu","W FULLERTON AVE & N SEMINARY AVE",2020,350,35182,"W FULLERTON AVE & N SEMINARY AVE"
43,"In-Road State Law Stop For Pedestrians Signs Menu","W FULLERTON AVE & N SURREY CT",2020,350,35183,"W FULLERTON AVE & N SURREY CT"
43,"In-Road State Law Stop For Pedestrians Signs Menu","W MONTANA ST & N SHEFFIELD AVE",2020,350,35184,"W MONTANA ST & N SHEFFIELD AVE"
43,"In-Road State Law Stop For Pedestrians Signs Menu","N RACINE AVE & W LILL AVE",2020,350,35185,"N RACINE AVE & W LILL AVE"
43,"1 POD Camera Wrightwood & Sheffield","N SHEFFIELD AVE & W WRIGHTWOOD AVE",2021,24776,35194,"N SHEFFIELD AVE & W WRIGHTWOOD AVE"
43,"4 LPR w/o Existing Camera: Lake Shore Drive & LaSalle","E LA SALLE DR & N LAKE SHORE DR",2021,109640,35195,"E LA SALLE DR & N LAKE SHORE DR"
43,"In-Road State Law Stop For Pedestrians Sign Menu","N CLARK ST & W ROSLYN PL",2021,350,35202,"N CLARK ST & W ROSLYN PL"
43,"In-Road State Law Stop For Pedestrians Sign Menu","W DIVERSEY PKWY & N HAMPDEN CT",2021,350,35203,"W DIVERSEY PKWY & N HAMPDEN CT"
43,"In-Road State Law Stop For Pedestrians Sign Menu","W DIVERSEY PKWY & N WILTON AVE",2021,350,35204,"W DIVERSEY PKWY & N WILTON AVE"
43,"Arterial Street Bump Outs Menu","N RACINE AVE & W BELDEN AVE",2022,50000,35218,"N RACINE AVE & W BELDEN AVE"
43,"Bus Pad","N HALSTED ST & W WRIGHTWOOD AVE",2022,34185.31,35220,"N HALSTED ST & W WRIGHTWOOD AVE"
43,"Bus Pad","W DIVERSEY PKWY & N HALSTED ST",2022,29575.52,35221,"W DIVERSEY PKWY & N HALSTED ST"
43,"Bus Pad","W DIVERSEY PKWY & N SHEFFIELD AVE",2022,55623.67,35222,"W DIVERSEY PKWY & N SHEFFIELD AVE"
43,"Curb & Gutter Menu","W WEBSTER AVE & N CLEVELAND AVE",2022,40877.96,35227,"W WEBSTER AVE & N CLEVELAND AVE"
43,"Curb & Gutter Menu","W WEBSTER AVE & N ORCHARD ST",2022,49217.68,35228,"W WEBSTER AVE & N ORCHARD ST"
43,"In-Road State Law Stop For Pedestrians Sign Menu","N CLYBOURN AVE & N KENMORE AVE",2022,600,35231,"N CLYBOURN AVE & N KENMORE AVE"
43,"In-Road State Law Stop For Pedestrians Sign Menu","N SHEFFIELD AVE & W MONTANA ST",2022,350,35232,"N SHEFFIELD AVE & W MONTANA ST"
43,"In-Road State Law Stop For Pedestrians Sign Menu","N WILTON AVE & W DIVERSEY PKWY",2022,350,35233,"N WILTON AVE & W DIVERSEY PKWY"
43,"In-Road State Law Stop For Pedestrians Sign Menu","W DIVERSEY PKWY & N HAMPDEN CT",2022,350,35234,"W DIVERSEY PKWY & N HAMPDEN CT"
43,"Sidewalk Menu","W DICKENS BLVD & N LINCOLN PARK WEST",2022,20533.06,35242,"W DICKENS BLVD & N LINCOLN PARK WEST"
43,"Street Bump Outs Menu","W WILLOW ST & N NORTH PARK AVE",2022,11766.84,35243,"W WILLOW ST & N NORTH PARK AVE"
43,"Street Light Upgrade Menu","W ALTGELD ST & N SHEFFIELD AVE",2022,500,35245,"W ALTGELD ST & N SHEFFIELD AVE"
44,"Acquisition","815 & 817 W Roscoe St",2005,65000,35275,"815 & 817 W Roscoe St"
44,"POD Camera","Belmont & Sheffield",2006,24000,35293,"Belmont & Sheffield"
44,"Miscellaneous-CDOT","N BROADWAY & W OAKDALE AV",2007,529,35298,"N BROADWAY & W OAKDALE AV"
44,"Miscellaneous-CDOT","N BROADWAY & W OAKDALE AV",2008,171,35318,"N BROADWAY & W OAKDALE AV"
44,"Traffic Signals","N HALSTED ST & W WAVELAND AV",2008,50000,35338,"N HALSTED ST & W WAVELAND AV"
44,"Miscellaneous-CDOT","Belmont & Orchard",2009,1000,35350,"Belmont & Orchard"
44,"Miscellaneous-CDOT","Belmont & Lake Shore",2009,33000,35351,"Belmont & Lake Shore"
44,"Traffic Signals","Halsted & Waveland",2009,50000,35380,"Halsted & Waveland"
44,"POD Camera","Halsted & Aldine (NE corner)",2009,25000,35384,"Halsted & Aldine (NE corner)"
44,"Miscellaneous-Other","Underpass at Belmont & Lake Shore Drive",2010,1e+05,35415,"Underpass at Belmont & Lake Shore Drive"
44,"Alley Apron Menu","W SCHOOL ST & N ASHLAND AV (1600 W)",2011,10875,35427,"W SCHOOL ST & N ASHLAND AV (1600 W)"
44,"Alley Apron Menu","W HENDERSON ST & N LAKEWOOD AV (1300 W)",2011,8318,35428,"W HENDERSON ST & N LAKEWOOD AV (1300 W)"
44,"Alley Apron Menu","W CORNELIA AVE & N SOUTHPORT AV (1400 W)",2011,7772,35429,"W CORNELIA AVE & N SOUTHPORT AV (1400 W)"
44,"Alley Apron Menu","N SHEFFIELD AVE & W DIVERSEY PW (2800 N)",2011,15683,35430,"N SHEFFIELD AVE & W DIVERSEY PW (2800 N)"
44,"Alley Apron Menu","W SHERIDAN RD & N SHERIDAN RD (1000 W)",2011,11431,35431,"W SHERIDAN RD & N SHERIDAN RD (1000 W)"
44,"Curb/Gutter Menu","N HUDSON AVEDead End (3169 N) & W BELMONT AV (3200 N)",2011,3939,35446,"N HUDSON AVEDead End (3169 N) & W BELMONT AV (3200 N)"
44,"In-Road State Law Stop","N SEMINARY AVE & W BELMONT AVE",2012,800,35493,"N SEMINARY AVE & W BELMONT AVE"
44,"In-Road State Law Stop","N HALSTED ST & W GEORGE ST",2012,950,35494,"N HALSTED ST & W GEORGE ST"
44,"In-Road State Law Stop","N HALSTED ST & W BUCKINGHAM PL",2012,800,35495,"N HALSTED ST & W BUCKINGHAM PL"
44,"In-Road State Law Stop","N SOUTHPORT AVE & W MELROSE ST",2012,800,35496,"N SOUTHPORT AVE & W MELROSE ST"
44,"In-Road State Law Stop","W DIVERSEY AVE & N SEMINARY AVE",2012,950,35497,"W DIVERSEY AVE & N SEMINARY AVE"
44,"In-Road State Law Stop","N BROADWAY & W ALDINE AVE",2012,410,35498,"N BROADWAY & W ALDINE AVE"
44,"In-Road State Law Stop","N BROADWAY & W BRIAR PL",2012,410,35499,"N BROADWAY & W BRIAR PL"
44,"Miscellaneous Other","W BELMONT AVE & N LAKE SHORE DR",2012,67100,35502,"W BELMONT AVE & N LAKE SHORE DR"
44,"In-Road State Law Stop","N HALSTED ST & W BUCKINGHAM PL",2013,950,35564,"N HALSTED ST & W BUCKINGHAM PL"
44,"In-Road State Law Stop","W ALDINE AVE & N BROADWAY",2013,550,35565,"W ALDINE AVE & N BROADWAY"
44,"In-Road State Law Stop","N BROADWAY & W BRIAR PL",2013,550,35566,"N BROADWAY & W BRIAR PL"
44,"In-Road State Law Stop","W DIVERSEY PKWY & N SEMINARY AVE",2013,550,35567,"W DIVERSEY PKWY & N SEMINARY AVE"
44,"Miscellaneous Other","W BELMONT AVE & N SEMINARY AVE",2013,2588,35570,"W BELMONT AVE & N SEMINARY AVE"
44,"Miscellaneous Other","W BELMONT AVE & N LAKE SHORE DR",2013,17900,35571,"W BELMONT AVE & N LAKE SHORE DR"
44,"Curb & Gutter Menu","N WATERLOO CT & W WELLINGTON AVE",2014,3597,35624,"N WATERLOO CT & W WELLINGTON AVE"
44,"In-Road State Law Stop","N SOUTHPORT AVE & W MELROSE ST",2014,550,35628,"N SOUTHPORT AVE & W MELROSE ST"
44,"In-Road State Law Stop","N BROADWAY & W ALDINE AVE",2014,550,35629,"N BROADWAY & W ALDINE AVE"
44,"In-Road State Law Stop","W MELROSE ST & N SOUTHPORT AVE",2014,950,35630,"W MELROSE ST & N SOUTHPORT AVE"
44,"In-Road State Law Stop","N HALSTED ST & W BUCKINGHAM PL",2014,550,35631,"N HALSTED ST & W BUCKINGHAM PL"
44,"In-Road State Law Stop","W BELMONT AVE & N SEMINARY AVE",2014,950,35632,"W BELMONT AVE & N SEMINARY AVE"
44,"In-Road State Law Stop","N BROADWAY & W BRIAR PL",2014,550,35633,"N BROADWAY & W BRIAR PL"
44,"In-Road State Law Stop","W BELMONT AVE & N ORCHARD ST",2014,550,35634,"W BELMONT AVE & N ORCHARD ST"
44,"In-Road State Law Stop","W GEORGE ST & N HALSTED ST",2014,950,35635,"W GEORGE ST & N HALSTED ST"
44,"In-Road State Law Stop","W DIVERSEY PKWY & N SEMINARY AVE",2014,950,35636,"W DIVERSEY PKWY & N SEMINARY AVE"
44,"In-Road State Law Stop","W BELMONT AVE & N SEMINARY AVE",2015,350,35714,"W BELMONT AVE & N SEMINARY AVE"
44,"In-Road State Law Stop","N SEMINARY AVE & W DIVERSEY PKWY",2015,600,35715,"N SEMINARY AVE & W DIVERSEY PKWY"
44,"In-Road State Law Stop","N BROADWAY & W ALDINE AVE",2015,700,35716,"N BROADWAY & W ALDINE AVE"
44,"In-Road State Law Stop","N HALSTED ST & W GEORGE ST",2015,600,35717,"N HALSTED ST & W GEORGE ST"
44,"In-Road State Law Stop","N SOUTHPORT AVE & W MELROSE ST",2015,600,35718,"N SOUTHPORT AVE & W MELROSE ST"
44,"In-Road State Law Stop","W BELMONT AVE & N ORCHARD ST",2015,700,35719,"W BELMONT AVE & N ORCHARD ST"
44,"In-Road State Law Stop","N BROADWAY & W BRIAR PL",2015,350,35720,"N BROADWAY & W BRIAR PL"
44,"Sidewalk Menu","N WATERLOO CT & W WELLINGTON AVE",2015,1148,35746,"N WATERLOO CT & W WELLINGTON AVE"
44,"Chicago Park District","W DIVERSEY PKWY & N LINCOLN AVE",2015,44988,35766,"W DIVERSEY PKWY & N LINCOLN AVE"
44,"High Definition Camera Menu","W WELLINGTON AVE & N SHEFFIELD AVE",2016,27011,35787,"W WELLINGTON AVE & N SHEFFIELD AVE"
44,"In-Road State Law Stop For Pedestrians Signs Menu","W BELMONT AVE & N SEMINARY AVE",2016,350,35788,"W BELMONT AVE & N SEMINARY AVE"
44,"Traffic Signal Modernization Menu","W WELLINGTON AVE & N SHEFFIELD AVE",2016,205000,35808,"W WELLINGTON AVE & N SHEFFIELD AVE"
44,"Left-Turn Arrow Menu","W BELMONT AVE & N RACINE AVE",2017,7575,35845,"W BELMONT AVE & N RACINE AVE"
44,"Sidewalk Menu","W PATTERSON AVE & N RACINE AVE",2017,6466.05,35852,"W PATTERSON AVE & N RACINE AVE"
44,"Traffic Signal Modernization Design Menu","W ROSCOE ST & N LAKE SHORE DR",2017,25000,35865,"W ROSCOE ST & N LAKE SHORE DR"
44,"Traffic Signal Modernization Menu","W ROSCOE ST & N LAKE SHORE DR",2017,55000,35866,"W ROSCOE ST & N LAKE SHORE DR"
44,"Traffic Signal Modernization Menu","W ROSCOE ST & N LAKE SHORE DR",2018,170000,35894,"W ROSCOE ST & N LAKE SHORE DR"
44,"Street Bump Outs Menu","N BROADWAY & W SURF ST",2019,60000,35905,"N BROADWAY & W SURF ST"
44,"Left-Turn Arrow Menu","N BROADWAY & W BELMONT AVE",2020,99119,35926,"N BROADWAY & W BELMONT AVE"
44,"Street Bump Outs Menu","N BROADWAY & W SURF ST",2020,2464.48,35928,"N BROADWAY & W SURF ST"
44,"OEMC Camera Project on Lake Shore Drive","N LAKE SHORE DR & W BELMONT AVE",2021,136305.97,35953,"N LAKE SHORE DR & W BELMONT AVE"
45,"Miscellaneous-CDOT","Lawrence & Lavergne",2007,1700,36115,"Lawrence & Lavergne"
45,"Traffic Signals","N MILWAUKEE AV & N ELSTON AV",2007,7500,36147,"N MILWAUKEE AV & N ELSTON AV"
45,"Traffic Signals","N CENTRAL AV & N INDIAN RD",2008,13060,36181,"N CENTRAL AV & N INDIAN RD"
45,"Chicago Park District","W BELL PL & N LAVERGNE AVE",2008,1e+05,36183,"W BELL PL & N LAVERGNE AVE"
45,"Miscellaneous-CDOT","N CENTRAL AV & W BALMORAL AV",2010,900,36218,"N CENTRAL AV & W BALMORAL AV"
45,"Miscellaneous-CDOT","N AUSTIN AV & W STRONG ST",2010,900,36219,"N AUSTIN AV & W STRONG ST"
45,"Miscellaneous-CDOT","W LAWRENCE AV & N MILWAUKEE AV",2010,2450,36220,"W LAWRENCE AV & N MILWAUKEE AV"
45,"Miscellaneous-CDOT","W BRYN MAWR AV & N LUNA AV",2010,600,36221,"W BRYN MAWR AV & N LUNA AV"
45,"In-Road State Law Stop for Pedestrians S","N MILWAUKEE AVE & W HUTCHINSON ST",2011,410,36271,"N MILWAUKEE AVE & W HUTCHINSON ST"
45,"Miscellaneous-CDOT","W LAWRENCE AVE & N LINDER AVE",2011,194,36272,"W LAWRENCE AVE & N LINDER AVE"
45,"Pavement Markings Menu","N LARAMIE AVE & W AGATITE AVE",2011,2600,36273,"N LARAMIE AVE & W AGATITE AVE"
45,"In-Road State Law Stop","N AUSTIN AVE & W STRONG ST",2012,950,36310,"N AUSTIN AVE & W STRONG ST"
45,"In-Road State Law Stop","N LAVERGNE AVE & W LAWRENCE AVE",2012,550,36311,"N LAVERGNE AVE & W LAWRENCE AVE"
45,"In-Road State Law Stop","N MCVICKER AVE & W BRYN MAWR AVE",2012,800,36312,"N MCVICKER AVE & W BRYN MAWR AVE"
45,"In-Road State Law Stop","W LAWRENCE AVE & N LAVERGNE AVE",2012,950,36313,"W LAWRENCE AVE & N LAVERGNE AVE"
45,"In-Road State Law Stop","N LINDER AVE & W LAWRENCE AVE",2012,606,36314,"N LINDER AVE & W LAWRENCE AVE"
45,"In-Road State Law Stop","N LAVERGNE AVE & W LAWRENCE AVE",2012,800,36315,"N LAVERGNE AVE & W LAWRENCE AVE"
45,"In-Road State Law Stop","N MENARD AVE & W HIGGINS AVE",2012,800,36316,"N MENARD AVE & W HIGGINS AVE"
45,"In-Road State Law Stop","W BERWYN AVE & N AUSTIN AVE",2012,492,36317,"W BERWYN AVE & N AUSTIN AVE"
45,"In-Road State Law Stop","W LAWRENCE AVE & N LINDER AVE",2012,950,36318,"W LAWRENCE AVE & N LINDER AVE"
45,"In-Road State Law Stop","W FOSTER AVE & N LOTUS AVE",2012,550,36319,"W FOSTER AVE & N LOTUS AVE"
45,"In-Road State Law Stop","N ELSTON AVE & N LYNCH AVE",2012,800,36320,"N ELSTON AVE & N LYNCH AVE"
45,"In-Road State Law Stop","N AUSTIN AVE & W BERWYN AVE",2012,800,36321,"N AUSTIN AVE & W BERWYN AVE"
45,"Pavement Markings","N CENTRAL AVE & N INDIAN RD",2012,1000,36323,"N CENTRAL AVE & N INDIAN RD"
45,"Pedestrian Refuge Island","N AVONDALE AVE & N MCVICKER AVE",2012,18836,36324,"N AVONDALE AVE & N MCVICKER AVE"
45,"Sidewalk Menu","N LONG AVE & W WINNEMAC AVE",2012,3327,36333,"N LONG AVE & W WINNEMAC AVE"
45,"In-Road State Law Stop","N LAVERGNE AVE & W LAWRENCE AVE",2013,950,36345,"N LAVERGNE AVE & W LAWRENCE AVE"
45,"In-Road State Law Stop","W LAWRENCE AVE & N MENARD AVE",2013,550,36346,"W LAWRENCE AVE & N MENARD AVE"
45,"In-Road State Law Stop","N AVONDALE AVE & N MCVICKER AVE",2013,550,36347,"N AVONDALE AVE & N MCVICKER AVE"
45,"In-Road State Law Stop","N AUSTIN AVE & W STRONG ST",2013,950,36348,"N AUSTIN AVE & W STRONG ST"
45,"In-Road State Law Stop","W BRYN MAWR AVE & N MCVICKER AVE",2013,950,36349,"W BRYN MAWR AVE & N MCVICKER AVE"
45,"In-Road State Law Stop","N ELSTON AVE & N LARAMIE AVE",2013,1100,36350,"N ELSTON AVE & N LARAMIE AVE"
45,"In-Road State Law Stop","N MILWAUKEE AVE & N KENNETH AVE",2014,600,36403,"N MILWAUKEE AVE & N KENNETH AVE"
45,"In-Road State Law Stop","W BRYN MAWR AVE & N MCVICKER AVE",2014,950,36404,"W BRYN MAWR AVE & N MCVICKER AVE"
45,"In-Road State Law Stop","N LARAMIE AVE & W WARWICK AVE",2014,950,36405,"N LARAMIE AVE & W WARWICK AVE"
45,"In-Road State Law Stop","N LARAMIE AVE & N ELSTON AVE",2014,550,36406,"N LARAMIE AVE & N ELSTON AVE"
45,"In-Road State Law Stop","W LAWRENCE AVE & N LAVERGNE AVE",2014,950,36407,"W LAWRENCE AVE & N LAVERGNE AVE"
45,"Miscellaneous Other","W BERWYN AVE & N AUSTIN AVE",2014,458,36409,"W BERWYN AVE & N AUSTIN AVE"
45,"Miscellaneous CDOT","N KENNETH AVE & N MILWAUKEE AVE",2015,4215,36470,"N KENNETH AVE & N MILWAUKEE AVE"
45,"Diagonal Parking Menu","N LEAMINGTON AVE & N ELSTON AVE",2016,82762.45,36504,"N LEAMINGTON AVE & N ELSTON AVE"
45,"Left-Turn Arrow Menu","W FOSTER AVE & N NAGLE AVE",2016,27100,36505,"W FOSTER AVE & N NAGLE AVE"
45,"Pavement Markings Menu","W LAWRENCE AVE & N CICERO AVE",2016,1400,36509,"W LAWRENCE AVE & N CICERO AVE"
45,"Pavement Markings Menu","W FOSTER AVE & N NAGLE AVE",2016,2300,36511,"W FOSTER AVE & N NAGLE AVE"
45,"Bollard Menu","N MILWAUKEE AVE & W LAWRENCE AVE",2017,16272,36554,"N MILWAUKEE AVE & W LAWRENCE AVE"
45,"Curb & Gutter Menu","W LAWRENCE AVE & N MENARD AVE",2017,13198.81,36556,"W LAWRENCE AVE & N MENARD AVE"
45,"Miscellaneous CDOT Projects","W IRVING PARK RD & N KOSTNER AVE",2017,2100,36560,"W IRVING PARK RD & N KOSTNER AVE"
45,"Miscellaneous Other Projects","W IRVING PARK RD & N PULASKI RD",2017,18000,36561,"W IRVING PARK RD & N PULASKI RD"
45,"Sidewalk Menu","N KENNETH AVE & N MILWAUKEE AVE",2017,2000.06,36562,"N KENNETH AVE & N MILWAUKEE AVE"
